candidate_id,hour_index,timestamp,branch_uid,flow_mw
candidate_00,0,2020-01-01T00:00:00+00:00,C18,12.339409351
candidate_00,0,2020-01-01T00:00:00+00:00,C19,-39.444204943999999
candidate_00,0,2020-01-01T00:00:00+00:00,C2,-128.52757059000001
candidate_00,0,2020-01-01T00:00:00+00:00,C20,22.748389709000001
candidate_00,0,2020-01-01T00:00:00+00:00,C21,-61.488019151000003
candidate_00,0,2020-01-01T00:00:00+00:00,C22,-81.106443260000006
candidate_00,0,2020-01-01T00:00:00+00:00,C23,-124.5071597
candidate_00,0,2020-01-01T00:00:00+00:00,C24,29.823066247
candidate_00,0,2020-01-01T00:00:00+00:00,C25-1,-31.706878318000001
candidate_00,0,2020-01-01T00:00:00+00:00,C25-2,-31.706878318000001
candidate_00,0,2020-01-01T00:00:00+00:00,C26,-105.403931556
candidate_00,0,2020-01-01T00:00:00+00:00,C27,-280.535105047
candidate_00,0,2020-01-01T00:00:00+00:00,C28,104.004127698
candidate_00,0,2020-01-01T00:00:00+00:00,C29,380.20776418899999
candidate_00,0,2020-01-01T00:00:00+00:00,C3,33.770729733000003
candidate_00,0,2020-01-01T00:00:00+00:00,C30,4.3079974999999999
candidate_00,0,2020-01-01T00:00:00+00:00,C31-1,-3.4471204320000002
candidate_00,0,2020-01-01T00:00:00+00:00,C31-2,-3.4471204320000002
candidate_00,0,2020-01-01T00:00:00+00:00,C32-1,12.320633923999999
candidate_00,0,2020-01-01T00:00:00+00:00,C32-2,12.320633923999999
candidate_00,0,2020-01-01T00:00:00+00:00,C33-1,-15.741371768
candidate_00,0,2020-01-01T00:00:00+00:00,C33-2,-15.741371768
candidate_00,0,2020-01-01T00:00:00+00:00,C34,-70.307997499999999
candidate_00,0,2020-01-01T00:00:00+00:00,C35,-174.07720594700001
candidate_00,0,2020-01-01T00:00:00+00:00,C4,-19.147806852999999
candidate_00,0,2020-01-01T00:00:00+00:00,C5,24.018535725
candidate_00,0,2020-01-01T00:00:00+00:00,C6,167.94410684299999
candidate_00,0,2020-01-01T00:00:00+00:00,C7,105.403931556
candidate_00,0,2020-01-01T00:00:00+00:00,C8,-51.594500934999999
candidate_00,0,2020-01-01T00:00:00+00:00,C9,2.639442168
candidate_00,0,2020-01-01T00:00:00+00:00,CA-1,-174.07720594700001
candidate_00,0,2020-01-01T00:00:00+00:00,CB-1,241.09188168200001
candidate_00,1,2020-01-01T01:00:00+00:00,A1,15.616678709
candidate_00,1,2020-01-01T01:00:00+00:00,A10,-21.698569678999998
candidate_00,1,2020-01-01T01:00:00+00:00,A11,-69.799412653999994
candidate_00,1,2020-01-01T01:00:00+00:00,A12-1,-71.560033825999994
candidate_00,1,2020-01-01T01:00:00+00:00,A13-2,-57.382872149999997
candidate_00,1,2020-01-01T01:00:00+00:00,A14,-49.921239047
candidate_00,1,2020-01-01T01:00:00+00:00,A15,-30.867799191
candidate_00,1,2020-01-01T01:00:00+00:00,A16,-78.095440756000002
candidate_00,1,2020-01-01T01:00:00+00:00,A17,-58.760422970999997
candidate_00,1,2020-01-01T01:00:00+00:00,A18,30.963209869
candidate_00,1,2020-01-01T01:00:00+00:00,A19,-158.97988967200001
candidate_00,1,2020-01-01T01:00:00+00:00,A2,-27.197031678999998
candidate_00,1,2020-01-01T01:00:00+00:00,A20,-3.380615471
candidate_00,1,2020-01-01T01:00:00+00:00,A21,-86.247606692000005
candidate_00,1,2020-01-01T01:00:00+00:00,A22,-94.295957545999997
candidate_00,1,2020-01-01T01:00:00+00:00,A23,-226.07835578000001
candidate_00,1,2020-01-01T01:00:00+00:00,A24,197.712173162
candidate_00,1,2020-01-01T01:00:00+00:00,A25-1,-197.48504900899999
candidate_00,1,2020-01-01T01:00:00+00:00,A25-2,-197.48504900899999
candidate_00,1,2020-01-01T01:00:00+00:00,A26,149.61764776199999
candidate_00,1,2020-01-01T01:00:00+00:00,A27,-354.173655962
candidate_00,1,2020-01-01T01:00:00+00:00,A28,291.22063514299998
candidate_00,1,2020-01-01T01:00:00+00:00,A29,-86.373891278000002
candidate_00,1,2020-01-01T01:00:00+00:00,A3,34.226567713999998
candidate_00,1,2020-01-01T01:00:00+00:00,A30,-267.79976468299998
candidate_00,1,2020-01-01T01:00:00+00:00,A31-1,-100.77403124200001
candidate_00,1,2020-01-01T01:00:00+00:00,A31-2,-100.77403124200001
candidate_00,1,2020-01-01T01:00:00+00:00,A32-1,114.30922900100001
candidate_00,1,2020-01-01T01:00:00+00:00,A32-2,114.30922900100001
candidate_00,1,2020-01-01T01:00:00+00:00,A33-1,92.173652552999997
candidate_00,1,2020-01-01T01:00:00+00:00,A33-2,92.173652552999997
candidate_00,1,2020-01-01T01:00:00+00:00,A34,-357.20023531700002
candidate_00,1,2020-01-01T01:00:00+00:00,A4,16.727915381999999
candidate_00,1,2020-01-01T01:00:00+00:00,A5,25.339530273000001
candidate_00,1,2020-01-01T01:00:00+00:00,A6,60.164307323999999
candidate_00,1,2020-01-01T01:00:00+00:00,A7,-149.61764776199999
candidate_00,1,2020-01-01T01:00:00+00:00,A8,-8.8663448860000003
candidate_00,1,2020-01-01T01:00:00+00:00,A9,9.6699125919999993
candidate_00,1,2020-01-01T01:00:00+00:00,AB1,26.565864904000001
candidate_00,1,2020-01-01T01:00:00+00:00,AB2,130.22343071399999
candidate_00,1,2020-01-01T01:00:00+00:00,AB3,205.80374086800001
candidate_00,1,2020-01-01T01:00:00+00:00,B1,-12.089047213000001
candidate_00,1,2020-01-01T01:00:00+00:00,B10,-41.436816712999999
candidate_00,1,2020-01-01T01:00:00+00:00,B11,-47.497245395
candidate_00,1,2020-01-01T01:00:00+00:00,B12-1,-62.827646143000003
candidate_00,1,2020-01-01T01:00:00+00:00,B13-2,-49.645830951999997
candidate_00,1,2020-01-01T01:00:00+00:00,B14,-53.819706801000002
candidate_00,1,2020-01-01T01:00:00+00:00,B15,-75.900641098999998
candidate_00,1,2020-01-01T01:00:00+00:00,B16,-80.125270220999994
candidate_00,1,2020-01-01T01:00:00+00:00,B17,-102.53252374500001
candidate_00,1,2020-01-01T01:00:00+00:00,B18,-55.741160356999998
candidate_00,1,2020-01-01T01:00:00+00:00,B19,-78.203816665000005
candidate_00,1,2020-01-01T01:00:00+00:00,B2,-28.947564707000002
candidate_00,1,2020-01-01T01:00:00+00:00,B20,-15.940276284999999
candidate_00,1,2020-01-01T01:00:00+00:00,B21,-162.49288855899999
candidate_00,1,2020-01-01T01:00:00+00:00,B22,-172.37559687999999
candidate_00,1,2020-01-01T01:00:00+00:00,B23,-151.919541517
candidate_00,1,2020-01-01T01:00:00+00:00,B24,-17.274477817000001
candidate_00,1,2020-01-01T01:00:00+00:00,B25-1,-21.070872973
candidate_00,1,2020-01-01T01:00:00+00:00,B25-2,-21.070872973
candidate_00,1,2020-01-01T01:00:00+00:00,B26,97.686640155999996
candidate_00,1,2020-01-01T01:00:00+00:00,B27,-94.129333189999997
candidate_00,1,2020-01-01T01:00:00+00:00,B28,-51.062482459999998
candidate_00,1,2020-01-01T01:00:00+00:00,B29,124.202985654
candidate_00,1,2020-01-01T01:00:00+00:00,B3,9.498991899
candidate_00,1,2020-01-01T01:00:00+00:00,B30,-12.528577975999999
candidate_00,1,2020-01-01T01:00:00+00:00,B31-1,-1.1648380389999999
candidate_00,1,2020-01-01T01:00:00+00:00,B31-2,-1.1648380389999999
candidate_00,1,2020-01-01T01:00:00+00:00,B32-1,-59.919246895999997
candidate_00,1,2020-01-01T01:00:00+00:00,B32-2,-59.919246895999997
candidate_00,1,2020-01-01T01:00:00+00:00,B33-1,-84.237836537999996
candidate_00,1,2020-01-01T01:00:00+00:00,B33-2,-84.237836537999996
candidate_00,1,2020-01-01T01:00:00+00:00,B34,-44.471422023999999
candidate_00,1,2020-01-01T01:00:00+00:00,B4,0.81290408400000003
candidate_00,1,2020-01-01T01:00:00+00:00,B5,10.240186276999999
candidate_00,1,2020-01-01T01:00:00+00:00,B6,26.908906985000002
candidate_00,1,2020-01-01T01:00:00+00:00,B7,-97.686640155999996
candidate_00,1,2020-01-01T01:00:00+00:00,B8,-27.305465189
candidate_00,1,2020-01-01T01:00:00+00:00,B9,-17.479443486000001
candidate_00,1,2020-01-01T01:00:00+00:00,C1,48.539420845000002
candidate_00,1,2020-01-01T01:00:00+00:00,C10,-31.533569948
candidate_00,1,2020-01-01T01:00:00+00:00,C11,-52.297532412000002
candidate_00,1,2020-01-01T01:00:00+00:00,C12-1,-92.793691808000005
candidate_00,1,2020-01-01T01:00:00+00:00,C13-2,-31.046864943999999
candidate_00,1,2020-01-01T01:00:00+00:00,C14,53.061971976000002
candidate_00,1,2020-01-01T01:00:00+00:00,C15,46.658042027
candidate_00,1,2020-01-01T01:00:00+00:00,C16,-65.649831308000003
candidate_00,1,2020-01-01T01:00:00+00:00,C17,-72.148400616000004
candidate_00,1,2020-01-01T01:00:00+00:00,C18,14.091525606999999
candidate_00,1,2020-01-01T01:00:00+00:00,C19,-26.679384938999998
candidate_00,1,2020-01-01T01:00:00+00:00,C2,-129.79584079099999
candidate_00,1,2020-01-01T01:00:00+00:00,C20,25.634609341000001
candidate_00,1,2020-01-01T01:00:00+00:00,C21,-51.124967929999997
candidate_00,1,2020-01-01T01:00:00+00:00,C22,-71.144633765999998
candidate_00,1,2020-01-01T01:00:00+00:00,C23,-107.84515524299999
candidate_00,1,2020-01-01T01:00:00+00:00,C24,38.363808214999999
candidate_00,1,2020-01-01T01:00:00+00:00,C25-1,-22.547707811999999
candidate_00,1,2020-01-01T01:00:00+00:00,C25-2,-22.547707811999999
candidate_00,1,2020-01-01T01:00:00+00:00,C26,-125.894934788
candidate_00,1,2020-01-01T01:00:00+00:00,C27,-240.18639996300001
candidate_00,1,2020-01-01T01:00:00+00:00,C28,90.867027004999997
candidate_00,1,2020-01-01T01:00:00+00:00,C29,348.53578443599997
candidate_00,1,2020-01-01T01:00:00+00:00,C3,36.071351942
candidate_00,1,2020-01-01T01:00:00+00:00,C30,-5.9755839499999999
candidate_00,1,2020-01-01T01:00:00+00:00,C31-1,-15.064500212
candidate_00,1,2020-01-01T01:00:00+00:00,C31-2,-15.064500212
candidate_00,1,2020-01-01T01:00:00+00:00,C32-1,7.5701000360000004
candidate_00,1,2020-01-01T01:00:00+00:00,C32-2,7.5701000360000004
candidate_00,1,2020-01-01T01:00:00+00:00,C33-1,-19.206236559000001
candidate_00,1,2020-01-01T01:00:00+00:00,C33-2,-19.206236559000001
candidate_00,1,2020-01-01T01:00:00+00:00,C34,-75.224416050000002
candidate_00,1,2020-01-01T01:00:00+00:00,C35,-160.682074814
candidate_00,1,2020-01-01T01:00:00+00:00,C4,-17.409609624000002
candidate_00,1,2020-01-01T01:00:00+00:00,C5,25.366145317000001
candidate_00,1,2020-01-01T01:00:00+00:00,C6,175
candidate_00,1,2020-01-01T01:00:00+00:00,C7,125.894934788
candidate_00,1,2020-01-01T01:00:00+00:00,C8,-48.369748811999997
candidate_00,1,2020-01-01T01:00:00+00:00,C9,6.3663535309999997
candidate_00,1,2020-01-01T01:00:00+00:00,CA-1,-160.682074814
candidate_00,1,2020-01-01T01:00:00+00:00,CB-1,239.34415851399999
candidate_00,2,2020-01-01T02:00:00+00:00,A1,15.767097656000001
candidate_00,2,2020-01-01T02:00:00+00:00,A10,-22.568284946999999
candidate_00,2,2020-01-01T02:00:00+00:00,A11,-68.644025963999994
candidate_00,2,2020-01-01T02:00:00+00:00,A12-1,-71.555594237999998
candidate_00,2,2020-01-01T02:00:00+00:00,A13-2,-57.183805327000002
candidate_00,2,2020-01-01T02:00:00+00:00,A14,-50.676765363000001
candidate_00,2,2020-01-01T02:00:00+00:00,A15,-31.705263277
candidate_00,2,2020-01-01T02:00:00+00:00,A16,-79.238786176999994
candidate_00,2,2020-01-01T02:00:00+00:00,A17,-59.986917065999997
candidate_00,2,2020-01-01T02:00:00+00:00,A18,29.818483697000001
candidate_00,2,2020-01-01T02:00:00+00:00,A19,-159.73403523600001
candidate_00,2,2020-01-01T02:00:00+00:00,A2,-27.730149752999999
candidate_00,2,2020-01-01T02:00:00+00:00,A20,-4.3776488130000004
candidate_00,2,2020-01-01T02:00:00+00:00,A21,-87.314531531
candidate_00,2,2020-01-01T02:00:00+00:00,A22,-94.935430062999998
candidate_00,2,2020-01-01T02:00:00+00:00,A23,-227.912412303
candidate_00,2,2020-01-01T02:00:00+00:00,A24,199.020665587
candidate_00,2,2020-01-01T02:00:00+00:00,A25-1,-199.82189903400001
candidate_00,2,2020-01-01T02:00:00+00:00,A25-2,-199.82189903400001
candidate_00,2,2020-01-01T02:00:00+00:00,A26,151.218258615
candidate_00,2,2020-01-01T02:00:00+00:00,A27,-356.522062361
candidate_00,2,2020-01-01T02:00:00+00:00,A28,292.48682231200002
candidate_00,2,2020-01-01T02:00:00+00:00,A29,-88.284774810000002
candidate_00,2,2020-01-01T02:00:00+00:00,A3,34.008079297000002
candidate_00,2,2020-01-01T02:00:00+00:00,A30,-268.23728755100001
candidate_00,2,2020-01-01T02:00:00+00:00,A31-1,-102.65630380499999
candidate_00,2,2020-01-01T02:00:00+00:00,A31-2,-102.65630380499999
candidate_00,2,2020-01-01T02:00:00+00:00,A32-1,114.438549689
candidate_00,2,2020-01-01T02:00:00+00:00,A32-2,114.438549689
candidate_00,2,2020-01-01T02:00:00+00:00,A33-1,91.946713955999996
candidate_00,2,2020-01-01T02:00:00+00:00,A33-2,91.946713955999996
candidate_00,2,2020-01-01T02:00:00+00:00,A34,-356.76271244899999
candidate_00,2,2020-01-01T02:00:00+00:00,A4,16.451043135999999
candidate_00,2,2020-01-01T02:00:00+00:00,A5,25.226865987
candidate_00,2,2020-01-01T02:00:00+00:00,A6,60.229820861999997
candidate_00,2,2020-01-01T02:00:00+00:00,A7,-151.218258615
candidate_00,2,2020-01-01T02:00:00+00:00,A8,-9.5551419309999996
candidate_00,2,2020-01-01T02:00:00+00:00,A9,9.0561990300000001
candidate_00,2,2020-01-01T02:00:00+00:00,AB1,24.714659298000001
candidate_00,2,2020-01-01T02:00:00+00:00,AB2,127.246007613
candidate_00,2,2020-01-01T02:00:00+00:00,AB3,203.643466319
candidate_00,2,2020-01-01T02:00:00+00:00,B1,-12.475116511
candidate_00,2,2020-01-01T02:00:00+00:00,B10,-41.488948905999997
candidate_00,2,2020-01-01T02:00:00+00:00,B11,-47.359515174999999
candidate_00,2,2020-01-01T02:00:00+00:00,B12-1,-62.565769113000002
candidate_00,2,2020-01-01T02:00:00+00:00,B13-2,-49.581562822000002
candidate_00,2,2020-01-01T02:00:00+00:00,B14,-53.955233243999999
candidate_00,2,2020-01-01T02:00:00+00:00,B15,-76.527060390000003
candidate_00,2,2020-01-01T02:00:00+00:00,B16,-79.880375537000006
candidate_00,2,2020-01-01T02:00:00+00:00,B17,-102.785776484
candidate_00,2,2020-01-01T02:00:00+00:00,B18,-56.731795841999997
candidate_00,2,2020-01-01T02:00:00+00:00,B19,-77.103812938999994
candidate_00,2,2020-01-01T02:00:00+00:00,B2,-28.328912600999999
candidate_00,2,2020-01-01T02:00:00+00:00,B20,-16.046077411999999
candidate_00,2,2020-01-01T02:00:00+00:00,B21,-163.26675946200001
candidate_00,2,2020-01-01T02:00:00+00:00,B22,-173.18004542599999
candidate_00,2,2020-01-01T02:00:00+00:00,B23,-150.60578049200001
candidate_00,2,2020-01-01T02:00:00+00:00,B24,-20.741714326
candidate_00,2,2020-01-01T02:00:00+00:00,B25-1,-20.857948651000001
candidate_00,2,2020-01-01T02:00:00+00:00,B25-2,-20.857948651000001
candidate_00,2,2020-01-01T02:00:00+00:00,B26,97.499888756999994
candidate_00,2,2020-01-01T02:00:00+00:00,B27,-91.561820589000007
candidate_00,2,2020-01-01T02:00:00+00:00,B28,-55.673286367999999
candidate_00,2,2020-01-01T02:00:00+00:00,B29,124.123397204
candidate_00,2,2020-01-01T02:00:00+00:00,B3,9.1854080010000008
candidate_00,2,2020-01-01T02:00:00+00:00,B30,-12.041751474
candidate_00,2,2020-01-01T02:00:00+00:00,B31-1,-1.021175612
candidate_00,2,2020-01-01T02:00:00+00:00,B31-2,-1.021175612
candidate_00,2,2020-01-01T02:00:00+00:00,B32-1,-62.124932170999998
candidate_00,2,2020-01-01T02:00:00+00:00,B32-2,-62.124932170999998
candidate_00,2,2020-01-01T02:00:00+00:00,B33-1,-86.373003940999993
candidate_00,2,2020-01-01T02:00:00+00:00,B33-2,-86.373003940999993
candidate_00,2,2020-01-01T02:00:00+00:00,B34,-43.758248526000003
candidate_00,2,2020-01-01T02:00:00+00:00,B4,0.73569610799999996
candidate_00,2,2020-01-01T02:00:00+00:00,B5,10.038203604
candidate_00,2,2020-01-01T02:00:00+00:00,B6,25.687933600000001
candidate_00,2,2020-01-01T02:00:00+00:00,B7,-97.499888756999994
candidate_00,2,2020-01-01T02:00:00+00:00,B8,-27.301136875000001
candidate_00,2,2020-01-01T02:00:00+00:00,B9,-17.714796619000001
candidate_00,2,2020-01-01T02:00:00+00:00,C1,46.385229510999999
candidate_00,2,2020-01-01T02:00:00+00:00,C10,-31.017034272
candidate_00,2,2020-01-01T02:00:00+00:00,C11,-51.130971228
candidate_00,2,2020-01-01T02:00:00+00:00,C12-1,-91.199774519000002
candidate_00,2,2020-01-01T02:00:00+00:00,C13-2,-29.878365349999999
candidate_00,2,2020-01-01T02:00:00+00:00,C14,53.521129045000002
candidate_00,2,2020-01-01T02:00:00+00:00,C15,47.535432905
candidate_00,2,2020-01-01T02:00:00+00:00,C16,-64.360596151999999
candidate_00,2,2020-01-01T02:00:00+00:00,C17,-70.434750855999994
candidate_00,2,2020-01-01T02:00:00+00:00,C18,14.753178934999999
candidate_00,2,2020-01-01T02:00:00+00:00,C19,-25.592646042999998
candidate_00,2,2020-01-01T02:00:00+00:00,C2,-125.469148038
candidate_00,2,2020-01-01T02:00:00+00:00,C20,25.542396227000001
candidate_00,2,2020-01-01T02:00:00+00:00,C21,-48.441714179000002
candidate_00,2,2020-01-01T02:00:00+00:00,C22,-68.102083841999999
candidate_00,2,2020-01-01T02:00:00+00:00,C23,-104.94791338900001
candidate_00,2,2020-01-01T02:00:00+00:00,C24,31.035276904
candidate_00,2,2020-01-01T02:00:00+00:00,C25-1,-19.608132142999999
candidate_00,2,2020-01-01T02:00:00+00:00,C25-2,-19.608132142999999
candidate_00,2,2020-01-01T02:00:00+00:00,C26,-121.487155653
candidate_00,2,2020-01-01T02:00:00+00:00,C27,-243.950665593
candidate_00,2,2020-01-01T02:00:00+00:00,C28,91.133252126000002
candidate_00,2,2020-01-01T02:00:00+00:00,C29,363.42938831999999
candidate_00,2,2020-01-01T02:00:00+00:00,C3,34.906759385999997
candidate_00,2,2020-01-01T02:00:00+00:00,C30,9.1925960870000001
candidate_00,2,2020-01-01T02:00:00+00:00,C31-1,-8.9881659010000003
candidate_00,2,2020-01-01T02:00:00+00:00,C31-2,-8.9881659010000003
candidate_00,2,2020-01-01T02:00:00+00:00,C32-1,8.5478028940000002
candidate_00,2,2020-01-01T02:00:00+00:00,C32-2,8.5478028940000002
candidate_00,2,2020-01-01T02:00:00+00:00,C33-1,-17.631254375000001
candidate_00,2,2020-01-01T02:00:00+00:00,C33-2,-17.631254375000001
candidate_00,2,2020-01-01T02:00:00+00:00,C34,-57.192596086999998
candidate_00,2,2020-01-01T02:00:00+00:00,C35,-151.80630676999999
candidate_00,2,2020-01-01T02:00:00+00:00,C4,-17.905866586999998
candidate_00,2,2020-01-01T02:00:00+00:00,C5,24.613462424000002
candidate_00,2,2020-01-01T02:00:00+00:00,C6,166.71509774
candidate_00,2,2020-01-01T02:00:00+00:00,C7,121.487155653
candidate_00,2,2020-01-01T02:00:00+00:00,C8,-48.175401553999997
candidate_00,2,2020-01-01T02:00:00+00:00,C9,5.8643677289999996
candidate_00,2,2020-01-01T02:00:00+00:00,CA-1,-151.80630676999999
candidate_00,2,2020-01-01T02:00:00+00:00,CB-1,245.19281276999999
candidate_00,3,2020-01-01T03:00:00+00:00,A1,22.441658612000001
candidate_00,3,2020-01-01T03:00:00+00:00,A10,-21.697786880999999
candidate_00,3,2020-01-01T03:00:00+00:00,A11,-67.561669335999994
candidate_00,3,2020-01-01T03:00:00+00:00,A12-1,-71.874613159999996
candidate_00,3,2020-01-01T03:00:00+00:00,A13-2,-57.855413396000003
candidate_00,3,2020-01-01T03:00:00+00:00,A14,-50.509156230999999
candidate_00,3,2020-01-01T03:00:00+00:00,A15,-32.178058526999997
candidate_00,3,2020-01-01T03:00:00+00:00,A16,-78.386349495999994
candidate_00,3,2020-01-01T03:00:00+00:00,A17,-59.784348870999999
candidate_00,3,2020-01-01T03:00:00+00:00,A18,28.390570154999999
candidate_00,3,2020-01-01T03:00:00+00:00,A19,-157.28607588200001
candidate_00,3,2020-01-01T03:00:00+00:00,A2,-24.497409381000001
candidate_00,3,2020-01-01T03:00:00+00:00,A20,-4.6512334549999999
candidate_00,3,2020-01-01T03:00:00+00:00,A21,-87.311173944000004
candidate_00,3,2020-01-01T03:00:00+00:00,A22,-94.780743295999997
candidate_00,3,2020-01-01T03:00:00+00:00,A23,-227.81625892700001
candidate_00,3,2020-01-01T03:00:00+00:00,A24,198.56988810300001
candidate_00,3,2020-01-01T03:00:00+00:00,A25-1,-201.01909220900001
