hour_index,timestamp,mode,branch_row,branch_uid,from_bus,to_bus,online,rate_a_mva,tap_ratio_source_value,phase_shift_degree,angle_difference_degree,angle_lower_violation_degree,angle_upper_violation_degree,returned_pf_mw,returned_qf_mvar,returned_pt_mw,returned_qt_mvar,reconstructed_pf_mw,reconstructed_qf_mvar,reconstructed_pt_mw,reconstructed_qt_mvar,from_mva,to_mva,loading_fraction,returned_reconstructed_from_mismatch_mva,returned_reconstructed_to_mismatch_mva
0,2020-01-01T00:00:00+00:00,distributed_committable,39,A34,121,122,true,500,0,0,-12.906747905851875,0,0,-350.58389176003976,79.535341877122704,361.2403386121847,-14.6754596301821,-350.58389176003971,79.535341877122718,361.24033861218459,-14.675459630182134,359.49260878233088,361.53831243175722,0.72307662486351443,5.8592855021084639e-14,1.1859094492531964e-13
0,2020-01-01T00:00:00+00:00,distributed_committable,40,AB3,123,217,true,500,0,0,8.8036305599741631,0,0,211.05580241998047,-12.928959654522002,-206.72486118068809,29.110261214708995,211.05580241998044,-12.928959654522,-206.72486118068807,29.110261214708991,211.45143587332311,208.76440198981086,0.4229028717466462,2.8477166477147972e-14,2.8642893384395582e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,41,B1,201,202,true,175,0,0,-0.18456776982435841,0,0,-20.899181279604448,-10.034234286529696,20.917383504727216,-37.729493978956164,-20.899181279604448,-10.034234286529694,20.917383504727216,-37.729493978956164,23.183218841971385,43.139907841718014,0.2465137590955315,1.7763568394002505e-15,0
0,2020-01-01T00:00:00+00:00,distributed_committable,42,B2,201,203,true,175,0,0,-3.1800079111388087,0,0,-24.02743219252697,8.6916503457275187,24.404836828885166,-13.1119690261428,-24.02743219252697,8.6916503457275169,24.404836828885166,-13.111969026142802,25.551169904700384,27.704147566511374,0.15830941466577927,1.7763568394002505e-15,1.7763568394002505e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,43,B3,201,205,true,175,0,0,0.76869032905968382,0,0,12.441002172376631,-17.168604831269267,-12.354223389494503,15.088333844371332,12.441002172376546,-17.168604831269235,-12.354223389494503,15.088333844371331,21.202347202735815,19.500888537621417,0.12115626972991894,9.1063196933136898e-14,1.7763568394002505e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,44,B4,202,204,true,175,0,0,0.41237695682097453,0,0,6.3160093597627895,0.030836884172126072,-6.302286490802075,-3.4878132859942124,6.3160093597627904,0.030836884172126232,-6.302286490802075,-3.4878132859942124,6.3160846373395456,7.2030310654684868,0.041160177516962784,9.0240308550865068e-16,0
0,2020-01-01T00:00:00+00:00,distributed_committable,45,B5,202,206,true,175,0,0,1.7602928890898717,0,0,12.642950821074287,-19.450904721913773,-12.430433579478786,14.737797894175451,12.642950821074288,-19.450904721913773,-12.430433579478787,14.737797894175451,23.198747810282143,19.279999111602578,0.13256427320161224,1.7763568394002505e-15,1.7763568394002505e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,46,B6,203,209,true,175,0,0,2.1354975927735325,0,0,28.071579009583985,-17.804664906890068,-27.752514517250503,15.729989846248522,28.071579009584028,-17.804664906890082,-27.75251451725055,15.729989846248538,33.24183569747558,31.900386245205318,0.18995334684271759,4.4938668397781776e-14,4.8874030128578753e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,47,B7,203,224,true,400,1.0149999999999999,0,-4.5595286619196536,0,0,-93.944144911112843,2.0013866745896873,94.122546795020867,5.4914924495434132,-93.944144911112858,2.0013866745896816,94.122546795020881,5.4914924495434141,93.965461270093257,94.282608706506892,0.23570652176626722,1.5338766736024339e-14,1.4238583238573986e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,48,B8,204,209,true,175,0,0,-1.2723195053618923,0,0,-22.328595379980367,-2.3157442497778957,22.459748024319204,-0.077595594299847817,-22.328595379980285,-2.315744249777929,22.459748024319161,-0.077595594299833162,22.4483594739851,22.459882065410834,0.12834218323091906,8.8239754928023748e-14,4.5081070385203057e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,49,B9,205,210,true,175,0,0,-0.47031248294324612,0,0,-15.115947093395924,-20.50498754228942,15.245625371786733,18.404668624586872,-15.115947093395837,-20.504987542289456,15.245625371786733,18.404668624586872,25.474425815703636,23.89897320300016,0.14556814751830649,9.4012752231259653e-14,0
0,2020-01-01T00:00:00+00:00,distributed_committable,50,B10,206,210,true,175,0,0,-1.2773472731490756,0,0,-40.188485657405046,-134.56995832815261,40.395973410765251,-134.0924514458008,-40.188485657405053,-134.56995832815261,40.395973410765244,-134.09245144580078,140.44282845299071,140.0450648989378,0.80253044830280407,7.1054273576010019e-15,2.929642751054232e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,51,B11,207,208,true,175,0,0,-1.6624154408341489,0,0,-48.362978107310916,-9.6725956234161323,48.768217563412065,9.5717255759079372,-48.362978107310994,-9.6725956234160968,48.768217563412136,9.5717255759078981,49.320753821311072,49.698661700419954,0.28399235257382832,8.5855205423929494e-14,8.1092197565008396e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,52,B12-1,208,209,true,175,0,0,-5.7581786953779961,0,0,-61.262491933013443,-1.2431303936111224,62.906660936311113,2.9977052169491838,-61.262491933013393,-1.2431303936111453,62.906660936311027,2.9977052169492104,61.275103353793298,62.978045593077304,0.359874546246156,5.4744240635350854e-14,8.9331500139736578e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,53,B13-2,208,210,true,175,0,0,-4.4152905308962822,0,0,-53.66627967666571,-21.870229056552542,55.09698253409919,22.670479552655589,-53.666279676665702,-21.870229056552546,55.096982534099148,22.670479552655603,57.951501217139992,59.578755672724505,0.34045003241556859,7.944109290391274e-15,4.4938668397781776e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,54,B14,209,211,true,400,1.03,0,-2.4773429252664982,0,0,-51.654246279713249,-14.807618007669554,51.713019332295673,17.276086216126615,-51.654246279713298,-14.807618007669538,51.713019332295623,17.276086216126622,53.734781192318387,54.522468060510803,0.136306170151277,5.2244221996931884e-14,5.0242958677880804e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,55,B15,209,212,true,400,1.03,0,-3.5243397599493527,0,0,-73.667817062062227,-17.77101918965835,73.784709838025108,22.680515780095099,-73.667817062062312,-17.771019189658318,73.784709838025108,22.680515780095099,75.780976463283196,77.191898551160804,0.19297974637790202,9.1063196933136898e-14,0
0,2020-01-01T00:00:00+00:00,distributed_committable,56,B16,210,211,true,400,1.0149999999999999,0,-3.8202310897482121,0,0,-81.572440578282567,40.04727801733069,81.726770575026748,-33.56541815407671,-81.572440578282482,40.047278017330655,81.726770575026706,-33.565418154076703,90.872699632479296,88.351017676544473,0.22718174908119823,9.2370555648813024e-14,4.3220627292571254e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,57,B17,210,212,true,400,1.0149999999999999,0,-4.8672279244310666,0,0,-104.61238578167871,37.493872166053279,104.8431849969522,-27.800305124569348,-104.61238578167871,37.493872166053286,104.8431849969522,-27.800305124569352,111.12849188637053,108.46635609867374,0.27782122971592632,7.1054273576010019e-15,3.5527136788005009e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,58,B18,211,213,true,500,0,0,-1.4941262649028566,0,0,-54.413809659805004,-0.2032264404287929,54.590824633867371,-8.5093101303071741,-54.413809659805167,-0.20322644042873525,54.590824633867548,-8.5093101303072221,54.414189166793577,55.250036136634598,0.1105000722732692,1.7329456085747981e-13,1.8399661575274951e-13
0,2020-01-01T00:00:00+00:00,distributed_committable,59,B19,211,214,true,500,0,0,-1.947812160218076,0,0,-79.025979111397888,16.492558248899076,79.356338459699444,-22.582060554286013,-79.025979111397874,16.49255824889908,79.3563384596996,-22.582060554286063,80.728618544531159,82.506835550806585,0.16501367110161316,1.464821375527116e-14,1.640415288849112e-13
0,2020-01-01T00:00:00+00:00,distributed_committable,60,B20,212,213,true,500,0,0,-0.44712943022000218,0,0,-15.58211781260469,2.4962685185491313,15.599801096556504,-12.523012025432376,-15.58211781260469,2.4962685185491309,15.599801096556504,-12.523012025432378,15.780803276214799,20.004490107004717,0.040008980214009435,4.4408920985006262e-16,1.7763568394002505e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,61,B21,212,223,true,500,0,0,-8.8437949053723983,0,0,-163.04577600752501,2.623520705934272,166.1946457599239,1.7378668989611878,-163.04577600752503,2.623520705934276,166.19464575992387,1.7378668989611856,163.06688178410263,166.203731789106,0.33240746357821199,2.8701358857675042e-14,2.8508313657667433e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,62,B22,213,223,true,500,0,0,-8.3966654751523961,0,0,-172.720138474572,0.13951555205117067,175.96543363383904,6.6664669971502377,-172.720138474572,0.13951555205117025,175.96543363383904,6.6664669971502333,172.72019482175381,176.09166821905319,0.3521833364381064,4.163336342344337e-16,4.4408920985006262e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,63,B23,214,216,true,500,0,0,-5.1773242835848379,0,0,-154.41567961595922,0.53948131574505642,155.60531021290868,5.1979161335947834,-154.41567961595922,0.5394813157450622,155.60531021290868,5.197916133594787,154.41662200472007,155.69210287804395,0.31138420575608788,5.773159728050814e-15,3.5527136788005009e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,64,B24,215,216,true,500,0,0,-0.11446714019563231,0,0,-14.899421192650914,-26.898742950513459,14.916232386166083,23.381163963782843,-14.899421192650914,-26.898742950513459,14.916232386166083,23.381163963782843,30.749554861718124,27.733965041072064,0.061499109723436252,0,0
0,2020-01-01T00:00:00+00:00,distributed_committable,65,B25-1,215,221,true,500,0,0,-0.53800177909746871,0,0,-19.767678738817203,-7.8452900070687477,19.791251972914569,-2.414107868424213,-19.767678738817157,-7.8452900070687566,19.791251972914484,-2.4141078684241974,21.267573862951476,19.93794300964317,0.042535147725902951,4.7031542375726071e-14,8.6670241460035053e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,66,B25-2,215,221,true,500,0,0,-0.53800177909746871,0,0,-19.767678738817203,-7.8452900070687477,19.791251972914569,-2.414107868424213,-19.767678738817157,-7.8452900070687566,19.791251972914484,-2.4141078684241974,21.267573862951476,19.93794300964317,0.042535147725902951,4.7031542375726071e-14,8.6670241460035053e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,67,B26,215,224,true,500,0,0,2.7929859741805938,0,0,94.744834377590948,-0.83354942798234777,-94.122545829115722,-5.4914925668316155,94.744834377590948,-0.83354942798235132,-94.122545829115722,-5.4914925668316172,94.748501021842188,94.282607749072966,0.18949700204368439,3.5527136788005009e-15,1.7763568394002505e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,68,B27,216,217,true,500,0,0,-1.3933831067736584,0,0,-93.337115517011824,14.926557002834716,93.602240119850805,-18.238058758510515,-93.337115517011839,14.926557002834715,93.602240119850805,-18.238058758510515,94.523114829098205,95.362498618340993,0.19072499723668199,1.4321446692197791e-14,0
0,2020-01-01T00:00:00+00:00,distributed_committable,69,B28,216,219,true,500,0,0,-0.5519475554126565,0,0,-45.499408515709362,-21.506355788948184,45.57082271178092,17.020723521813579,-45.499408515709362,-21.506355788948184,45.57082271178092,17.020723521813579,50.326131528265023,48.645708051528921,0.10065226305653005,0,0
0,2020-01-01T00:00:00+00:00,distributed_committable,70,B29,217,218,true,500,0,0,0.98431981100549493,0,0,125.15025100070456,2.3012610694330449,-124.84235746878103,-3.1924159025504615,125.15025100070451,2.3012610694315994,-124.8423574687812,-3.1924159025504255,125.17140699077015,124.88316835209542,0.25034281398154029,1.4461389243812097e-12,1.7428280899118004e-13
0,2020-01-01T00:00:00+00:00,distributed_committable,71,B30,217,222,true,500,0,0,-0.69286677150814846,0,0,-12.027629946427863,-13.173463595729393,12.048024981178921,-9.2628061259977024,-12.027629946427863,-13.173463595729395,12.048024981178921,-9.2628061259977024,17.838274166415761,15.197186689480784,0.035676548332831522,1.7763568394002505e-15,0
0,2020-01-01T00:00:00+00:00,distributed_committable,72,B31-1,218,221,true,500,0,0,-0.014471343133672931,0,0,-1.9983072746461237,-11.558522112478107,2.0007063271127263,5.9972062230394796,-1.9983072746461239,-11.558522112478107,2.000706327112638,5.9972062230394956,11.729989999507628,6.3221284619194655,0.023459979999015258,2.2204460492503131e-16,8.9808190663245909e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,73,B31-2,218,221,true,500,0,0,-0.014471343133672931,0,0,-1.9983072746461237,-11.558522112478107,2.0007063271127263,5.9972062230394796,-1.9983072746461239,-11.558522112478107,2.000706327112638,5.9972062230394956,11.729989999507628,6.3221284619194655,0.023459979999015258,2.2204460492503131e-16,8.9808190663245909e-14
0,2020-01-01T00:00:00+00:00,distributed_committable,74,B32-1,219,220,true,500,0,0,-1.2416940560740883,0,0,-57.800207176777555,-15.668082523036384,57.968188409061874,8.3742297028229391,-57.800207176777555,-15.668082523036382,57.968188409061874,8.3742297028229373,59.88616501018484,58.569946137452938,0.11977233002036967,1.7763568394002505e-15,1.7763568394002505e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,75,B32-2,219,220,true,500,0,0,-1.2416940560740883,0,0,-57.800207176777555,-15.668082523036384,57.968188409061874,8.3742297028229391,-57.800207176777555,-15.668082523036382,57.968188409061874,8.3742297028229373,59.88616501018484,58.569946137452938,0.11977233002036967,1.7763568394002505e-15,1.7763568394002505e-15
0,2020-01-01T00:00:00+00:00,distributed_committable,76,B33-1,220,223,true,500,0,0,-0.97201368476559402,0,0,-82.730033048637097,-13.403979427960147,82.929339034750853,10.019610310547474,-82.730033048637097,-13.403979427960145,82.929339034750839,10.019610310547472,83.808860108784231,83.532435996538965,0.16761772021756846,1.7763568394002505e-15,1.4321446692197791e-14
