hour_index,timestamp,mode,generator_row,generator_uid,bus,online,adjustable_active_power,target_pg_mw,pg_mw,pg_deviation_mw,pmin_mw,pmax_mw,qg_mvar,qmin_mvar,qmax_mvar,source_vg_pu,output_vg_pu,optimized_bus_vm_pu
0,2020-01-01T00:00:00+00:00,distributed_committable,50,302_CT_1,302,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0339651197186641
0,2020-01-01T00:00:00+00:00,distributed_committable,51,302_CT_2,302,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0339651197186641
0,2020-01-01T00:00:00+00:00,distributed_committable,52,302_CT_3,302,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0339651197186641
0,2020-01-01T00:00:00+00:00,distributed_committable,53,302_CT_4,302,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0339651197186641
0,2020-01-01T00:00:00+00:00,distributed_committable,54,307_CT_1,307,false,false,0,0,0,0,0,0,-15,19,0.95679999999999998,0.95679999999999998,0.96472852750844218
0,2020-01-01T00:00:00+00:00,distributed_committable,55,307_CT_2,307,false,false,0,0,0,0,0,0,-15,19,0.95679999999999998,0.95679999999999998,0.96472852750844218
0,2020-01-01T00:00:00+00:00,distributed_committable,56,313_CC_1,313,false,false,0,0,0,0,0,0,-25,150,1.0349999999999999,1.0349999999999999,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,57,315_STEAM_1,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0192413801743196
0,2020-01-01T00:00:00+00:00,distributed_committable,58,315_STEAM_2,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0192413801743196
0,2020-01-01T00:00:00+00:00,distributed_committable,59,315_STEAM_3,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0192413801743196
0,2020-01-01T00:00:00+00:00,distributed_committable,60,315_STEAM_4,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0192413801743196
0,2020-01-01T00:00:00+00:00,distributed_committable,61,315_STEAM_5,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.0192413801743196
0,2020-01-01T00:00:00+00:00,distributed_committable,62,315_CT_6,315,false,false,0,0,0,0,0,0,-15,19,1.0422,1.0422,1.0192413801743196
0,2020-01-01T00:00:00+00:00,distributed_committable,63,315_CT_7,315,false,false,0,0,0,0,0,0,-15,19,1.0422,1.0422,1.0192413801743196
0,2020-01-01T00:00:00+00:00,distributed_committable,64,315_CT_8,315,false,false,0,0,0,0,0,0,0,60,1.0422,1.0422,1.0192413801743196
0,2020-01-01T00:00:00+00:00,distributed_committable,65,316_STEAM_1,316,true,true,62,69.797149292098098,7.7971492920980978,62,155,15.886270843991712,-50,80,1.0448999999999999,1.0176669463263617,1.0176669463263617
0,2020-01-01T00:00:00+00:00,distributed_committable,66,318_CC_1,318,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0233639392760641
0,2020-01-01T00:00:00+00:00,distributed_committable,67,321_CC_1,321,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0256898546779736
0,2020-01-01T00:00:00+00:00,distributed_committable,68,322_CT_5,322,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0415907345962416
0,2020-01-01T00:00:00+00:00,distributed_committable,69,322_CT_6,322,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0415907345962416
0,2020-01-01T00:00:00+00:00,distributed_committable,70,323_CC_1,323,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0208465587970079
0,2020-01-01T00:00:00+00:00,distributed_committable,71,323_CC_2,323,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0208465587970079
0,2020-01-01T00:00:00+00:00,distributed_committable,72,114_SYNC_COND_1,114,true,false,0,0,0,0,0,-49.215845506671066,-50,200,1.0441,0.99415125365968438,0.99415125365968438
0,2020-01-01T00:00:00+00:00,distributed_committable,73,121_NUCLEAR_1,121,true,true,400,399.99999991026624,-8.9733759978116723e-08,396,400,174.35865578722945,-50,200,1.05,1.0499995978185046,1.0499995978185046
0,2020-01-01T00:00:00+00:00,distributed_committable,74,122_HYDRO_1,122,true,false,4.2000000000000002,4.2000000000000002,0,4.2000000000000002,4.2000000000000002,-1.6332819089949502,-10,16,1.05,1.0499999977056809,1.0499999977056809
0,2020-01-01T00:00:00+00:00,distributed_committable,75,122_HYDRO_2,122,true,false,4.2000000000000002,4.2000000000000002,0,4.2000000000000002,4.2000000000000002,-1.6332819089949497,-10,16,1.05,1.0499999977056809,1.0499999977056809
0,2020-01-01T00:00:00+00:00,distributed_committable,76,122_HYDRO_3,122,true,false,4.2000000000000002,4.2000000000000002,0,4.2000000000000002,4.2000000000000002,-1.6332819089949511,-10,16,1.05,1.0499999977056809,1.0499999977056809
0,2020-01-01T00:00:00+00:00,distributed_committable,77,122_HYDRO_4,122,true,false,4.2000000000000002,4.2000000000000002,0,4.2000000000000002,4.2000000000000002,-1.6332819089949502,-10,16,1.05,1.0499999977056809,1.0499999977056809
0,2020-01-01T00:00:00+00:00,distributed_committable,78,122_HYDRO_5,122,true,false,4.2000000000000002,4.2000000000000002,0,4.2000000000000002,4.2000000000000002,-1.6332819089949502,-10,16,1.05,1.0499999977056809,1.0499999977056809
0,2020-01-01T00:00:00+00:00,distributed_committable,79,122_HYDRO_6,122,true,false,4.2000000000000002,4.2000000000000002,0,4.2000000000000002,4.2000000000000002,-1.6332819089949502,-10,16,1.05,1.0499999977056809,1.0499999977056809
0,2020-01-01T00:00:00+00:00,distributed_committable,80,201_HYDRO_4,201,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-9.9993054464457352,-10,16,1.05,1.0194350457432351,1.0194350457432351
0,2020-01-01T00:00:00+00:00,distributed_committable,81,214_SYNC_COND_1,214,true,false,0,0,0,0,0,-6.9533364259857828,-50,200,1.05,1.0015377872427698,1.0015377872427698
0,2020-01-01T00:00:00+00:00,distributed_committable,82,215_HYDRO_1,215,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-1.982183636696665,-10,16,1.0437000000000001,1.0060939428421842,1.0060939428421842
0,2020-01-01T00:00:00+00:00,distributed_committable,83,215_HYDRO_2,215,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-1.982183636696665,-10,16,1.0437000000000001,1.0060939428421842,1.0060939428421842
0,2020-01-01T00:00:00+00:00,distributed_committable,84,215_HYDRO_3,215,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-1.982183636696665,-10,16,1.0437000000000001,1.0060939428421842,1.0060939428421842
0,2020-01-01T00:00:00+00:00,distributed_committable,85,222_HYDRO_1,222,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-2.5555839395576672,-10,16,1.05,1.0128768391354368,1.0128768391354368
0,2020-01-01T00:00:00+00:00,distributed_committable,86,222_HYDRO_2,222,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-2.5555839395576672,-10,16,1.05,1.0128768391354368,1.0128768391354368
0,2020-01-01T00:00:00+00:00,distributed_committable,87,222_HYDRO_3,222,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-2.5555839395576672,-10,16,1.05,1.0128768391354368,1.0128768391354368
0,2020-01-01T00:00:00+00:00,distributed_committable,88,222_HYDRO_4,222,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-2.5555839395576672,-10,16,1.05,1.0128768391354368,1.0128768391354368
0,2020-01-01T00:00:00+00:00,distributed_committable,89,222_HYDRO_5,222,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-2.5555839395576672,-10,16,1.05,1.0128768391354368,1.0128768391354368
0,2020-01-01T00:00:00+00:00,distributed_committable,90,222_HYDRO_6,222,true,false,9.3000000000000007,9.3000000000000007,0,9.3000000000000007,9.3000000000000007,-2.5555839395576672,-10,16,1.05,1.0128768391354368,1.0128768391354368
0,2020-01-01T00:00:00+00:00,distributed_committable,91,314_SYNC_COND_1,314,true,false,0,0,0,0,0,-49.999989634295815,-50,200,1.05,0.99248271296955082,0.99248271296955082
0,2020-01-01T00:00:00+00:00,distributed_committable,92,322_HYDRO_1,322,true,false,16.5,16.5,0,16.5,16.5,2.2820788556278813,-10,16,1.05,1.0415907345962416,1.0415907345962416
0,2020-01-01T00:00:00+00:00,distributed_committable,93,322_HYDRO_2,322,true,false,16.5,16.5,0,16.5,16.5,2.2820788556278813,-10,16,1.05,1.0415907345962416,1.0415907345962416
0,2020-01-01T00:00:00+00:00,distributed_committable,94,322_HYDRO_3,322,true,false,16.5,16.5,0,16.5,16.5,2.2820788556278813,-10,16,1.05,1.0415907345962416,1.0415907345962416
0,2020-01-01T00:00:00+00:00,distributed_committable,95,322_HYDRO_4,322,true,false,16.5,16.5,0,16.5,16.5,2.2820788556278813,-10,16,1.05,1.0415907345962416,1.0415907345962416
0,2020-01-01T00:00:00+00:00,distributed_committable,96,320_PV_1,320,true,false,0,0,0,0,0,0,0,0,1,1.0189443298889957,1.0189443298889957
0,2020-01-01T00:00:00+00:00,distributed_committable,97,314_PV_1,314,true,false,0,0,0,0,0,0,0,0,1.05,0.99248271296955082,0.99248271296955082
0,2020-01-01T00:00:00+00:00,distributed_committable,98,314_PV_2,314,true,false,0,0,0,0,0,0,0,0,1.05,0.99248271296955082,0.99248271296955082
0,2020-01-01T00:00:00+00:00,distributed_committable,99,313_PV_1,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,100,314_PV_3,314,true,false,0,0,0,0,0,0,0,0,1.05,0.99248271296955082,0.99248271296955082
0,2020-01-01T00:00:00+00:00,distributed_committable,101,314_PV_4,314,true,false,0,0,0,0,0,0,0,0,1.05,0.99248271296955082,0.99248271296955082
0,2020-01-01T00:00:00+00:00,distributed_committable,102,313_PV_2,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,103,310_PV_1,310,true,false,0,0,0,0,0,0,0,0,1,1.0499999987432074,1.0499999987432074
0,2020-01-01T00:00:00+00:00,distributed_committable,104,324_PV_1,324,true,false,0,0,0,0,0,0,0,0,1,1.0263142413502837,1.0263142413502837
0,2020-01-01T00:00:00+00:00,distributed_committable,105,312_PV_1,312,true,false,0,0,0,0,0,0,0,0,1,1.0127194013339345,1.0127194013339345
0,2020-01-01T00:00:00+00:00,distributed_committable,106,310_PV_2,310,true,false,0,0,0,0,0,0,0,0,1,1.0499999987432074,1.0499999987432074
0,2020-01-01T00:00:00+00:00,distributed_committable,107,324_PV_2,324,true,false,0,0,0,0,0,0,0,0,1,1.0263142413502837,1.0263142413502837
0,2020-01-01T00:00:00+00:00,distributed_committable,108,324_PV_3,324,true,false,0,0,0,0,0,0,0,0,1,1.0263142413502837,1.0263142413502837
0,2020-01-01T00:00:00+00:00,distributed_committable,109,113_PV_1,113,true,false,0,0,0,0,0,0,0,0,1,1.0093213042015718,1.0093213042015718
0,2020-01-01T00:00:00+00:00,distributed_committable,110,319_PV_1,319,true,false,0,0,0,0,0,0,0,0,1,1.0165578894602718,1.0165578894602718
0,2020-01-01T00:00:00+00:00,distributed_committable,111,215_PV_1,215,true,false,0,0,0,0,0,0,0,0,1.0437000000000001,1.0060939428421842,1.0060939428421842
0,2020-01-01T00:00:00+00:00,distributed_committable,112,102_PV_1,102,true,false,0,0,0,0,0,0,0,0,1.0467,1.0162084328040175,1.0162084328040175
0,2020-01-01T00:00:00+00:00,distributed_committable,113,101_PV_1,101,true,false,0,0,0,0,0,0,0,0,1.0468,1.0168935495790781,1.0168935495790781
0,2020-01-01T00:00:00+00:00,distributed_committable,114,102_PV_2,102,true,false,0,0,0,0,0,0,0,0,1.0467,1.0162084328040175,1.0162084328040175
0,2020-01-01T00:00:00+00:00,distributed_committable,115,104_PV_1,104,true,false,0,0,0,0,0,0,0,0,1,1.0153077694908248,1.0153077694908248
0,2020-01-01T00:00:00+00:00,distributed_committable,116,212_CSP_1,212,false,false,0,0,0,0,0,0,0,0,1,1,1.0097012276073558
0,2020-01-01T00:00:00+00:00,distributed_committable,117,101_PV_2,101,true,false,0,0,0,0,0,0,0,0,1.0468,1.0168935495790781,1.0168935495790781
0,2020-01-01T00:00:00+00:00,distributed_committable,118,101_PV_3,101,true,false,0,0,0,0,0,0,0,0,1.0468,1.0168935495790781,1.0168935495790781
0,2020-01-01T00:00:00+00:00,distributed_committable,119,101_PV_4,101,true,false,0,0,0,0,0,0,0,0,1.0468,1.0168935495790781,1.0168935495790781
0,2020-01-01T00:00:00+00:00,distributed_committable,120,103_PV_1,103,true,false,0,0,0,0,0,0,0,0,1,1.0269835151868139,1.0269835151868139
0,2020-01-01T00:00:00+00:00,distributed_committable,121,119_PV_1,119,true,false,0,0,0,0,0,0,0,0,1,1.0155190527211719,1.0155190527211719
0,2020-01-01T00:00:00+00:00,distributed_committable,122,308_RTPV_1,308,true,false,0,0,0,0,0,0,0,0,1,0.98080369521795141,0.98080369521795141
0,2020-01-01T00:00:00+00:00,distributed_committable,123,313_RTPV_1,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,124,313_RTPV_2,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,125,313_RTPV_3,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,126,313_RTPV_4,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,127,313_RTPV_5,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,128,313_RTPV_6,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,129,313_RTPV_7,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,130,313_RTPV_8,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,131,313_RTPV_9,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,132,313_RTPV_10,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,133,313_RTPV_11,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,134,313_RTPV_12,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,135,320_RTPV_1,320,true,false,0,0,0,0,0,0,0,0,1,1.0189443298889957,1.0189443298889957
0,2020-01-01T00:00:00+00:00,distributed_committable,136,320_RTPV_2,320,true,false,0,0,0,0,0,0,0,0,1,1.0189443298889957,1.0189443298889957
0,2020-01-01T00:00:00+00:00,distributed_committable,137,320_RTPV_3,320,true,false,0,0,0,0,0,0,0,0,1,1.0189443298889957,1.0189443298889957
0,2020-01-01T00:00:00+00:00,distributed_committable,138,313_RTPV_13,313,true,false,0,0,0,0,0,0,0,0,1,1.0069257531367919,1.0069257531367919
0,2020-01-01T00:00:00+00:00,distributed_committable,139,320_RTPV_4,320,true,false,0,0,0,0,0,0,0,0,1,1.0189443298889957,1.0189443298889957
0,2020-01-01T00:00:00+00:00,distributed_committable,140,320_RTPV_5,320,true,false,0,0,0,0,0,0,0,0,1,1.0189443298889957,1.0189443298889957
0,2020-01-01T00:00:00+00:00,distributed_committable,141,118_RTPV_1,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,142,118_RTPV_2,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,143,118_RTPV_3,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,144,118_RTPV_4,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,145,118_RTPV_5,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,146,118_RTPV_6,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,147,320_RTPV_6,320,true,false,0,0,0,0,0,0,0,0,1,1.0189443298889957,1.0189443298889957
0,2020-01-01T00:00:00+00:00,distributed_committable,148,118_RTPV_7,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,149,118_RTPV_8,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,150,118_RTPV_9,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,151,118_RTPV_10,118,true,false,0,0,0,0,0,0,0,0,1,1.0391658223619571,1.0391658223619571
0,2020-01-01T00:00:00+00:00,distributed_committable,152,213_RTPV_1,213,true,false,0,0,0,0,0,0,0,0,1,1.0070478571883095,1.0070478571883095
0,2020-01-01T00:00:00+00:00,distributed_committable,153,309_WIND_1,309,true,false,142.80000000000001,142.80000000000001,0,142.80000000000001,142.80000000000001,0,0,0,1,1.0198000090979467,1.0198000090979467
0,2020-01-01T00:00:00+00:00,distributed_committable,154,317_WIND_1,317,true,false,665.050866735,665.050866735,0,665.050866735,665.050866735,0,0,0,1,1.0298168344140854,1.0298168344140854
0,2020-01-01T00:00:00+00:00,distributed_committable,155,303_WIND_1,303,true,false,480.80000000000001,480.79999999999995,-5.6843418860808015e-14,480.80000000000001,480.80000000000001,0,0,0,1,1.0446883720647275,1.0446883720647275
0,2020-01-01T00:00:00+00:00,distributed_committable,156,122_WIND_1,122,true,false,599.79999999999995,599.79999999999995,0,599.79999999999995,599.79999999999995,0,0,0,1.05,1.0499999977056809,1.0499999977056809
0,2020-01-01T00:00:00+00:00,distributed_committable,157,313_STORAGE_1,313,false,false,0,0,0,0,0,0,0,0,1,1,1.0069257531367919
1,2020-01-01T01:00:00+00:00,distributed_committable,0,101_CT_1,101,false,false,0,0,0,0,0,0,0,10,1.0468,1.0468,0.98172777102940456
1,2020-01-01T01:00:00+00:00,distributed_committable,1,101_CT_2,101,false,false,0,0,0,0,0,0,0,10,1.0468,1.0468,0.98172777102940456
