model_variant,enforce_joint_budget_in_planning,committed_flexibility_mw,holdout_leaf,probability,grid_need_mw,green_call_mw,feasible,hard_security_failure,solver_unresolved,service_shortfall_failure,grid_curtailment_mw,green_shift_mw,permanent_drop_mw,access_shortfall_mw,scenario_loss,parameter_status,security_certified
correct_shared_budget,True,53.91601359907478,holdout_016,0.016666666666666666,38.568677970778175,15.937194972859311,True,False,False,True,38.568677970778175,15.347335628296605,0.0,0.5898593445627061,75172.4800376035,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_017,0.016666666666666666,38.41320209930803,11.626901070957016,True,False,False,False,38.41320209930803,11.626901070957016,0.0,0.0,57257.66754728838,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_018,0.016666666666666666,37.72433441944367,16.034211941904243,True,False,False,False,37.72433441944367,16.034211941904243,0.0,0.0,60662.044767560474,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_019,0.016666666666666666,39.26958539695202,14.805472150227395,True,False,False,True,39.26958539695202,14.646428202122763,0.0,0.15904394810463174,65001.128304891434,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_020,0.016666666666666666,38.83657486789434,13.929840089979947,True,False,False,False,38.83657486789434,13.929840089979947,0.0,0.0,59976.53632785396,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_021,0.016666666666666666,38.02115573913638,17.502665167000835,True,False,False,True,38.02115573913638,15.894857859938398,0.0,1.607807307062437,99471.82580200303,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_022,0.016666666666666666,39.27755223875547,14.46901559978483,True,False,False,False,39.27755223875547,14.46901559978483,0.0,0.0,61023.317662299996,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_023,0.016666666666666666,38.02115573913638,14.273666193945916,True,False,False,False,38.02115573913638,14.273666193945916,0.0,0.0,59328.10643315174,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_024,0.016666666666666666,38.14547270621771,16.91750696855592,True,False,False,True,38.14547270621771,15.77054089285707,0.0,1.146966075698849,88441.47232137641,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_025,0.016666666666666666,39.30544252844737,18.531448970609812,True,False,False,True,39.30544252844737,14.610571070627408,0.0,3.920877899982404,155293.74886151685,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_026,0.016666666666666666,38.46718824110249,18.531448970609812,True,False,False,True,38.46718824110249,15.44882535797229,0.0,3.082623612637523,134974.46493627693,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_027,0.016666666666666666,36.903916638254685,11.915154775294635,True,False,False,False,36.903916638254685,11.915154775294635,0.0,0.0,55723.24855018848,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_028,0.016666666666666666,38.88016461891956,12.997373954716611,True,False,False,False,38.88016461891956,12.997373954716611,0.0,0.0,59133.67653923141,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_029,0.016666666666666666,37.969068362701734,16.945674605115165,True,False,False,True,37.969068362701734,15.946945236373047,0.0,0.9987293687421186,84841.45431197104,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_030,0.016666666666666666,38.76202198804837,12.596474155215411,True,False,False,False,38.76202198804837,12.596474155215411,0.0,0.0,58607.041574664836,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_031,0.016666666666666666,38.7070412548674,13.884943028998968,True,False,False,False,38.7070412548674,13.884943028998968,0.0,0.0,59777.994813679885,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_032,0.016666666666666666,39.274521710319625,12.919487505501491,True,False,False,False,39.274521710319625,12.919487505501491,0.0,0.0,59532.13405766499,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_033,0.016666666666666666,38.004762369360144,14.520397085432048,True,False,False,False,38.004762369360144,14.520397085432048,0.0,0.0,59545.296045246934,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_034,0.016666666666666666,37.831807604142526,17.13297960780478,True,False,False,True,37.831807604142526,16.084205994932255,0.0,1.0487736128725267,86009.57358904663,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_035,0.016666666666666666,38.51021301218641,15.623751772702821,True,False,False,True,38.51021301218641,15.405800586888368,0.0,0.21795118581445294,66232.65263758341,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_036,0.016666666666666666,38.23076761086862,15.378541737982296,True,False,False,False,38.23076761086862,15.378541737982296,0.0,0.0,60640.32120150534,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_037,0.016666666666666666,38.603708079318785,18.069856716709864,True,False,False,True,38.603708079318785,15.312305519755995,0.0,2.7575511969538695,127205.49172104117,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_038,0.016666666666666666,38.5444012214112,16.388234143478904,True,False,False,True,38.5444012214112,15.371612377663581,0.0,1.016621765815323,85408.95172781823,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_039,0.016666666666666666,38.924331907845456,13.632167832167832,True,False,False,False,38.924331907845456,13.632167832167832,0.0,0.0,59796.07940829567,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_040,0.016666666666666666,38.732504185183345,15.304538119223437,True,False,False,True,38.732504185183345,15.183509413891436,0.0,0.12102870533200161,63959.862987523826,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_041,0.016666666666666666,38.922226612146986,14.144070614699986,True,False,False,False,38.922226612146986,14.144070614699986,0.0,0.0,60284.979724688375,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_042,0.016666666666666666,37.810476246594156,13.86338207247298,True,False,False,False,37.810476246594156,13.86338207247298,0.0,0.0,58681.418285487045,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_043,0.016666666666666666,38.454189001341966,16.487847816519146,True,False,False,True,38.454189001341966,15.461824597732814,0.0,1.0260232187863316,85612.93566630581,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_044,0.016666666666666666,38.49975557035032,16.490288033644674,True,False,False,True,38.49975557035032,15.416258028724464,0.0,1.0740300049202105,86776.03451008092,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_045,0.016666666666666666,39.69396866367722,18.463474986551912,True,False,False,True,39.69396866367722,14.222044935397562,0.0,4.2414300511543495,163080.24676209874,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_046,0.016666666666666666,39.30544252844737,14.124852071005915,True,False,False,False,39.30544252844737,14.124852071005915,0.0,0.0,60726.38902230252,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_047,0.016666666666666666,39.06047745409886,15.865426182209397,True,False,False,True,39.06047745409886,14.855536144975922,0.0,1.0098900372334754,85371.24853769892,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_048,0.016666666666666666,39.118654931728834,12.629566237957844,True,False,False,False,39.118654931728834,12.629566237957844,0.0,0.0,59066.76950651413,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_049,0.016666666666666666,38.8973342645588,16.906748496258988,True,False,False,True,38.8973342645588,15.01867933451598,0.0,1.888069161743008,106408.3931604381,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_050,0.016666666666666666,38.42204561635152,17.570335957748544,True,False,False,True,38.42204561635152,15.493967982723262,0.0,2.0763679750252813,110813.4954036429,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_051,0.016666666666666666,38.17609638340345,12.02780576067289,True,False,False,False,38.17609638340345,12.02780576067289,0.0,0.0,57358.00919033011,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_052,0.016666666666666666,37.279411269398494,13.375446232089587,True,False,False,False,37.279411269398494,13.375446232089587,0.0,0.0,57575.72190608419,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_053,0.016666666666666666,39.338949129592514,14.191583940534994,True,False,False,False,39.338949129592514,14.191583940534994,0.0,0.0,60830.65953842461,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_054,0.016666666666666666,39.21868735705998,13.098322656364616,True,False,False,False,39.21868735705998,13.098322656364616,0.0,0.0,59636.814578582,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_055,0.016666666666666666,39.05085875598956,14.116646290772165,True,False,False,False,39.05085875598956,14.116646290772165,0.0,0.0,60413.01094632875,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_056,0.016666666666666666,39.47886406382138,18.63145386082449,True,False,False,True,39.47886406382138,14.437149535253397,0.0,4.194304325571093,161897.60424413515,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_057,0.016666666666666666,39.17042880966901,12.14184556702039,True,False,False,False,39.17042880966901,12.14184556702039,0.0,0.0,58660.68631594239,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_058,0.016666666666666666,37.81305294924321,18.662404029536894,True,False,False,True,37.81305294924321,16.102960649831573,0.0,2.5594433797053213,122261.14687585787,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
correct_shared_budget,True,53.91601359907478,holdout_059,0.016666666666666666,38.44329370488198,14.805472150227395,True,False,False,False,38.44329370488198,14.805472150227395,0.0,0.0,60345.20571007667,synthetic_mechanism_only_not_engineering_or_contract_evidence::mw_derived_from_normalized_trace_shape_via_frozen_synthetic_scale_probabilities_are_monte_carlo_sampling_weights_not_empirical_outage_and_not_engineering_or_contract_evidence::synthetic_mechanism_only_not_engineering_or_contract_evidence,False
