timestamp,state_id,kind,element_uid,response_mode,branch_rating,total_generation_mw,maximum_branch_loading_fraction,maximum_branch_rating_violation_mw,outaged_element_output_mw
2020-01-01T04:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3402.858433,0.912795291,0,0
2020-01-01T05:00:00+00:00,normal,normal,,base,continuous,3672.211107,0.9424767,0,0
2020-01-01T05:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,3672.211107,0.746363445,0,0
2020-01-01T05:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,3672.211107,0.748100307,0,0
2020-01-01T05:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,3672.211107,0.749509918,0,0
2020-01-01T05:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3672.211107,0.754378393,0,0
2020-01-01T05:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,3672.211107,0.749346998,0,0
2020-01-01T05:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,3672.211107,0.687568124,0,0
2020-01-01T05:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3672.211107,0.878172827,0,0
2020-01-01T05:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3672.211107,0.822050696,0,0
2020-01-01T05:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,3672.211107,0.807280148,0,0
2020-01-01T05:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,3672.211107,0.914354187,0,0
2020-01-01T05:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3672.211107,1,0,0
2020-01-01T05:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3672.211107,1,0,0
2020-01-01T06:00:00+00:00,normal,normal,,base,continuous,3948.505719,0.874218194,0,0
2020-01-01T06:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,3948.505719,0.691803027,0,0
2020-01-01T06:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,3948.505719,0.839977913,0,0
2020-01-01T06:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,3948.505719,0.693735521,0,0
2020-01-01T06:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,3948.505719,0.842210483,0,0
2020-01-01T06:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,3948.505719,1,0,0
2020-01-01T06:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,3948.505719,1,0,0
2020-01-01T06:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,3948.505719,0.695203381,0,0
2020-01-01T06:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,3948.505719,0.741493979,0,0
2020-01-01T06:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3948.505719,0.699843293,0,0
2020-01-01T06:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3948.505719,0.861151954,0,0
2020-01-01T06:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,3948.505719,0.694894849,0,0
2020-01-01T06:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,3948.505719,0.836178012,0,0
2020-01-01T06:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,3948.505719,0.645911823,0,0
2020-01-01T06:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,3948.505719,0.833457471,0,0
2020-01-01T06:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,3948.505719,0.950320617,0,0
2020-01-01T06:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,3948.505719,0.872391231,0,0
2020-01-01T06:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3948.505719,0.827857642,0,0
2020-01-01T06:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3948.505719,0.88928411,0,0
2020-01-01T06:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,3948.505719,0.787195974,0,0
2020-01-01T06:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,3948.505719,1,0,0
2020-01-01T06:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3948.505719,0.878922555,0,0
2020-01-01T06:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3948.505719,0.913539815,0,0
2020-01-01T06:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3948.505719,0.832502102,0,0
2020-01-01T07:00:00+00:00,normal,normal,,base,continuous,3986.759406,0.658595128,0,0
2020-01-01T07:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,3986.759406,0.537502999,0,0
2020-01-01T07:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,3986.759406,0.97741548,0,0
2020-01-01T07:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,3986.759406,0.571073061,0,0
2020-01-01T07:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,3986.759406,0.727513539,0,0
2020-01-01T07:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,3986.759406,0.8648,0,0
2020-01-01T07:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,3986.759406,1,0,0
2020-01-01T07:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,3986.759406,0.576260321,0,0
2020-01-01T07:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,3986.759406,0.724441546,0,0
2020-01-01T07:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3986.759406,0.515602697,0,0
2020-01-01T07:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3986.759406,1,0,0
2020-01-01T07:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,3986.759406,0.528913703,0,0
2020-01-01T07:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,3986.759406,1,0,0
2020-01-01T07:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,3986.759406,0.629085589,0,0
2020-01-01T07:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,3986.759406,0.850352624,0,0
2020-01-01T07:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,3986.759406,0.880031638,0,0
2020-01-01T07:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,3986.759406,1,0,0
2020-01-01T07:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3986.759406,0.525719574,0,0
2020-01-01T07:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3986.759406,1,0,0
2020-01-01T07:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,3986.759406,0.583921264,0,0
2020-01-01T07:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,3986.759406,0.761551667,0,0
2020-01-01T07:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3986.759406,0.641978962,0,0
2020-01-01T07:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3986.759406,0.751154816,0,0
2020-01-01T07:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3986.759406,0.789964982,0,0
2020-01-01T08:00:00+00:00,normal,normal,,base,continuous,4002.672232,0.776875776,0,0
2020-01-01T08:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,4002.672232,0.632217082,0,0
2020-01-01T08:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,4002.672232,0.756106135,0,0
2020-01-01T08:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,4002.672232,0.62601483,0,0
2020-01-01T08:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,4002.672232,1,0,0
2020-01-01T08:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,4002.672232,0.71904,0,0
2020-01-01T08:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,4002.672232,1,0,0
2020-01-01T08:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,4002.672232,0.62201536,0,0
2020-01-01T08:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,4002.672232,0.805922025,0,0
2020-01-01T08:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,4002.672232,0.610771392,0,0
2020-01-01T08:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,4002.672232,0.634145249,0,0
2020-01-01T08:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,4002.672232,0.623788161,0,0
2020-01-01T08:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,4002.672232,0.573277122,0,0
2020-01-01T08:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,4002.672232,0.620698734,0,0
2020-01-01T08:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,4002.672232,0.724313463,0,0
2020-01-01T08:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,4002.672232,0.845979855,0,0
2020-01-01T08:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,4002.672232,0.620197437,0,0
2020-01-01T08:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,4002.672232,0.618871039,0,0
2020-01-01T08:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,4002.672232,0.627413316,0,0
2020-01-01T08:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,4002.672232,0.555309076,0,0
2020-01-01T08:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,4002.672232,1,0,0
2020-01-01T08:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,4002.672232,0.546088018,0,0
2020-01-01T08:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,4002.672232,0.672035579,0,0
2020-01-01T08:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,4002.672232,1,0,0
2020-01-01T09:00:00+00:00,normal,normal,,base,continuous,4032.336286,0.709202824,0,0
2020-01-01T09:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,4032.336286,0.578552634,0,0
2020-01-01T09:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,4032.336286,0.741739732,0,0
2020-01-01T09:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,4032.336286,0.571830145,0,0
2020-01-01T09:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,4032.336286,0.808840069,0,0
2020-01-01T09:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,4032.336286,0.563596369,0,0
2020-01-01T09:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,4032.336286,0.594,0,0
2020-01-01T09:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,4032.336286,0.570965757,0,0
2020-01-01T09:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,4032.336286,0.727460384,0,0
2020-01-01T09:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,4032.336286,0.556750629,0,0
2020-01-01T09:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,4032.336286,0.5781934,0,0
2020-01-01T09:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,4032.336286,0.569818712,0,0
2020-01-01T09:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,4032.336286,0.907406568,0,0
2020-01-01T09:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,4032.336286,0.566665415,0,0
2020-01-01T09:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,4032.336286,0.670245582,0,0
2020-01-01T09:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,4032.336286,0.734516936,0,0
2020-01-01T09:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,4032.336286,0.959345117,0,0
2020-01-01T09:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,4032.336286,0.56968863,0,0
2020-01-01T09:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,4032.336286,0.615716511,0,0
2020-01-01T09:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,4032.336286,0.537021677,0,0
2020-01-01T09:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,4032.336286,0.831364758,0,0
