timestamp,branch_uid,from_bus,to_bus,flow_mw,continuous_rating_mw,loading_fraction
2020-01-01T01:00:00+00:00,B33-1,220,223,-91.085230461,500,0.182170461
2020-01-01T01:00:00+00:00,B33-2,220,223,-91.085230461,500,0.182170461
2020-01-01T01:00:00+00:00,B34,221,222,-45.366082228,500,0.090732164
2020-01-01T01:00:00+00:00,B4,202,204,6.539344422,175,0.037367682
2020-01-01T01:00:00+00:00,B5,202,206,12.788638929,175,0.073077937
2020-01-01T01:00:00+00:00,B6,203,209,8.27307013,175,0.047274686
2020-01-01T01:00:00+00:00,B7,203,224,-113.098317788,400,0.282745794
2020-01-01T01:00:00+00:00,B8,204,209,-21.579024852,175,0.123308713
2020-01-01T01:00:00+00:00,B9,205,210,-13.082871099,175,0.074759263
2020-01-01T01:00:00+00:00,C1,301,302,49.211762566,175,0.281210072
2020-01-01T01:00:00+00:00,C10,306,310,-39.31342736,175,0.224648156
2020-01-01T01:00:00+00:00,C11,307,308,-52.297532412,175,0.298843042
2020-01-01T01:00:00+00:00,C12-1,308,309,-80.912595066,175,0.462357686
2020-01-01T01:00:00+00:00,C13-2,308,310,-42.927961686,175,0.245302638
2020-01-01T01:00:00+00:00,C14,309,311,-9.594428045,400,0.02398607
2020-01-01T01:00:00+00:00,C15,309,312,-11.850858053,400,0.029627145
2020-01-01T01:00:00+00:00,C16,310,311,-83.246239997,400,0.2081156
2020-01-01T01:00:00+00:00,C17,310,312,-85.536016261,400,0.213840041
2020-01-01T01:00:00+00:00,C18,311,313,-2.333428939,500,0.004666858
2020-01-01T01:00:00+00:00,C19,311,314,-90.507239103,500,0.181014478
2020-01-01T01:00:00+00:00,C2,301,303,-119.145112331,175,0.680829213
2020-01-01T01:00:00+00:00,C20,312,313,1.733786152,500,0.003467572
2020-01-01T01:00:00+00:00,C21,312,323,-99.120660467,500,0.198241321
2020-01-01T01:00:00+00:00,C22,313,323,-111.470411501,500,0.222940823
2020-01-01T01:00:00+00:00,C23,314,316,-171.673009406,500,0.343346019
2020-01-01T01:00:00+00:00,C24,315,316,19.70056875,500,0.039401138
2020-01-01T01:00:00+00:00,C25-1,315,321,-56.330625638,500,0.112661251
2020-01-01T01:00:00+00:00,C25-2,315,321,-56.330625638,500,0.112661251
2020-01-01T01:00:00+00:00,C26,315,324,-39.665859671,500,0.079331719
2020-01-01T01:00:00+00:00,C27,316,317,-362.489952654,500,0.724979905
2020-01-01T01:00:00+00:00,C28,316,319,130.679486068,500,0.261358972
2020-01-01T01:00:00+00:00,C29,317,318,427.239362699,500,0.854478725
2020-01-01T01:00:00+00:00,C3,301,305,24.748281761,175,0.141418753
2020-01-01T01:00:00+00:00,C30,317,322,4.670684647,500,0.009341369
2020-01-01T01:00:00+00:00,C31-1,318,321,13.395283315,500,0.026790567
2020-01-01T01:00:00+00:00,C31-2,318,321,13.395283315,500,0.026790567
2020-01-01T01:00:00+00:00,C32-1,319,320,27.476329567,500,0.054952659
2020-01-01T01:00:00+00:00,C32-2,319,320,27.476329567,500,0.054952659
2020-01-01T01:00:00+00:00,C33-1,320,323,0.699992972,500,0.001399986
2020-01-01T01:00:00+00:00,C33-2,320,323,0.699992972,500,0.001399986
2020-01-01T01:00:00+00:00,C34,321,322,-85.870684647,500,0.171741369
2020-01-01T01:00:00+00:00,C35,323,325,-209.191086023,722,0.289738346
2020-01-01T01:00:00+00:00,C4,302,304,-8.957410491,175,0.051185203
2020-01-01T01:00:00+00:00,C5,302,306,17.586287905,175,0.100493074
2020-01-01T01:00:00+00:00,C6,303,309,172.601404024,175,0.986293737
2020-01-01T01:00:00+00:00,C7,303,324,39.665859671,400,0.099164649
2020-01-01T01:00:00+00:00,C8,304,309,-39.917549679,175,0.228100284
2020-01-01T01:00:00+00:00,C9,305,310,-4.956716649,175,0.028324095
2020-01-01T01:00:00+00:00,CA-1,325,121,-209.191086023,500,0.418382172
2020-01-01T01:00:00+00:00,CB-1,318,223,261.128169723,500,0.522256339
2020-01-01T02:00:00+00:00,A1,101,102,20.541326632,175,0.117379009
2020-01-01T02:00:00+00:00,A10,106,110,-19.333655716,175,0.110478033
2020-01-01T02:00:00+00:00,A11,107,108,-17.561378088,175,0.100350732
2020-01-01T02:00:00+00:00,A12-1,108,109,-135.989349555,175,0.777081997
2020-01-01T02:00:00+00:00,A13-2,108,110,-118.813235467,175,0.678932774
2020-01-01T02:00:00+00:00,A14,109,111,-74.457324514,400,0.186143311
2020-01-01T02:00:00+00:00,A15,109,112,-49.730737477,400,0.124326844
2020-01-01T02:00:00+00:00,A16,110,111,-108.797871703,400,0.271994679
2020-01-01T02:00:00+00:00,A17,110,112,-83.705867124,400,0.209264668
2020-01-01T02:00:00+00:00,A18,111,113,22.92353889,500,0.045847078
2020-01-01T02:00:00+00:00,A19,111,114,-206.178735107,500,0.41235747
2020-01-01T02:00:00+00:00,A2,101,103,-37.621144054,175,0.214977966
2020-01-01T02:00:00+00:00,A20,112,113,-21.646134244,500,0.043292268
2020-01-01T02:00:00+00:00,A21,112,123,-111.790470358,500,0.223580941
2020-01-01T02:00:00+00:00,A22,113,123,-112.697254954,500,0.22539451
2020-01-01T02:00:00+00:00,A23,114,116,-274.357112173,500,0.548714224
2020-01-01T02:00:00+00:00,A24,115,116,199.801336957,500,0.399602674
2020-01-01T02:00:00+00:00,A25-1,115,121,-215.701792979,500,0.431403586
2020-01-01T02:00:00+00:00,A25-2,115,121,-215.701792979,500,0.431403586
2020-01-01T02:00:00+00:00,A26,115,124,182.197375136,500,0.36439475
2020-01-01T02:00:00+00:00,A27,116,117,-392.309768097,500,0.784619536
2020-01-01T02:00:00+00:00,A28,116,119,344.610499547,500,0.689220999
2020-01-01T02:00:00+00:00,A29,117,118,-83.133140272,500,0.166266281
2020-01-01T02:00:00+00:00,A3,101,105,39.124844621,175,0.223570541
2020-01-01T02:00:00+00:00,A30,117,122,-309.176627825,500,0.618353256
2020-01-01T02:00:00+00:00,A31-1,118,121,-100.080486536,500,0.200160973
2020-01-01T02:00:00+00:00,A31-2,118,121,-100.080486536,500,0.200160973
2020-01-01T02:00:00+00:00,A32-1,119,120,140.500388307,500,0.281000777
2020-01-01T02:00:00+00:00,A32-2,119,120,140.500388307,500,0.281000777
2020-01-01T02:00:00+00:00,A33-1,120,123,118.008552573,500,0.236017105
2020-01-01T02:00:00+00:00,A33-2,120,123,118.008552573,500,0.236017105
2020-01-01T02:00:00+00:00,A34,121,122,-422.023372175,500,0.844046744
2020-01-01T02:00:00+00:00,A4,102,104,17.990642881,175,0.102803674
2020-01-01T02:00:00+00:00,A5,102,106,28.461495218,175,0.162637116
2020-01-01T02:00:00+00:00,A6,103,109,81.317943082,175,0.46467396
2020-01-01T02:00:00+00:00,A7,103,124,-182.197375136,400,0.455493438
2020-01-01T02:00:00+00:00,A8,104,109,-8.015542185,175,0.045803098
2020-01-01T02:00:00+00:00,A9,105,110,14.172964355,175,0.080988368
2020-01-01T02:00:00+00:00,AB1,107,203,-26.367988579,175,0.15067422
2020-01-01T02:00:00+00:00,AB2,113,215,120.844402266,500,0.241688805
2020-01-01T02:00:00+00:00,AB3,123,217,213.529379835,500,0.42705876
2020-01-01T02:00:00+00:00,B1,201,202,-4.105522742,175,0.02346013
2020-01-01T02:00:00+00:00,B10,206,210,-38.875255705,175,0.222144318
2020-01-01T02:00:00+00:00,B11,207,208,-47.359515175,175,0.270625801
2020-01-01T02:00:00+00:00,B12-1,208,209,-60.54047017,175,0.345945544
2020-01-01T02:00:00+00:00,B13-2,208,210,-51.606861765,175,0.294896353
2020-01-01T02:00:00+00:00,B14,209,211,-58.541330727,400,0.146353327
2020-01-01T02:00:00+00:00,B15,209,212,-82.376596545,400,0.205941491
2020-01-01T02:00:00+00:00,B16,210,211,-76.695300507,400,0.191738251
2020-01-01T02:00:00+00:00,B17,210,212,-100.882811634,400,0.252207029
2020-01-01T02:00:00+00:00,B18,211,213,-59.588103682,500,0.119176207
2020-01-01T02:00:00+00:00,B19,211,214,-75.648527552,500,0.151297055
2020-01-01T02:00:00+00:00,B2,201,203,-11.198151992,175,0.06398944
2020-01-01T02:00:00+00:00,B20,212,213,-16.625037044,500,0.033250074
2020-01-01T02:00:00+00:00,B21,212,223,-166.634371136,500,0.333268742
2020-01-01T02:00:00+00:00,B22,213,223,-176.615312897,500,0.353230626
2020-01-01T02:00:00+00:00,B23,214,216,-149.150495105,500,0.29830099
2020-01-01T02:00:00+00:00,B24,215,216,-35.907299417,500,0.071814599
2020-01-01T02:00:00+00:00,B25-1,215,221,-24.343485839,500,0.048686972
2020-01-01T02:00:00+00:00,B25-2,215,221,-24.343485839,500,0.048686972
2020-01-01T02:00:00+00:00,B26,215,224,113.234942875,500,0.226469886
2020-01-01T02:00:00+00:00,B27,216,217,-94.476659731,500,0.188953319
2020-01-01T02:00:00+00:00,B28,216,219,-66.468746931,500,0.132937494
2020-01-01T02:00:00+00:00,B29,217,218,130.153376538,500,0.260306753
2020-01-01T02:00:00+00:00,B3,201,205,13.685053623,175,0.078200306
2020-01-01T02:00:00+00:00,B30,217,222,-11.100656434,500,0.022201313
2020-01-01T02:00:00+00:00,B31-1,218,221,1.993814056,500,0.003987628
2020-01-01T02:00:00+00:00,B31-2,218,221,1.993814056,500,0.003987628
2020-01-01T02:00:00+00:00,B32-1,219,220,-67.522662453,500,0.135045325
2020-01-01T02:00:00+00:00,B32-2,219,220,-67.522662453,500,0.135045325
2020-01-01T02:00:00+00:00,B33-1,220,223,-91.770734222,500,0.183541468
2020-01-01T02:00:00+00:00,B33-2,220,223,-91.770734222,500,0.183541468
2020-01-01T02:00:00+00:00,B34,221,222,-44.699343566,500,0.089398687
2020-01-01T02:00:00+00:00,B4,202,204,6.491596676,175,0.037094838
2020-01-01T02:00:00+00:00,B5,202,206,12.651896805,175,0.072296553
2020-01-01T02:00:00+00:00,B6,203,209,7.471100452,175,0.042692003
2020-01-01T02:00:00+00:00,B7,203,224,-113.234942875,400,0.283087357
2020-01-01T02:00:00+00:00,B8,204,209,-21.545236308,175,0.123115636
2020-01-01T02:00:00+00:00,B9,205,210,-13.215150997,175,0.075515149
2020-01-01T02:00:00+00:00,C1,301,302,33.006945248,175,0.188611116
2020-01-01T02:00:00+00:00,C10,306,310,-40.233501332,175,0.229905722
2020-01-01T02:00:00+00:00,C11,307,308,-51.130971228,175,0.292176978
2020-01-01T02:00:00+00:00,C12-1,308,309,-87.047088482,175,0.497411934
2020-01-01T02:00:00+00:00,C13-2,308,310,-34.031051386,175,0.194463151
2020-01-01T02:00:00+00:00,C14,309,311,23.214894441,400,0.058037236
2020-01-01T02:00:00+00:00,C15,309,312,18.640301991,400,0.046600755
2020-01-01T02:00:00+00:00,C16,310,311,-79.041677853,400,0.197604195
2020-01-01T02:00:00+00:00,C17,310,312,-83.683875118,400,0.209209688
2020-01-01T02:00:00+00:00,C18,311,313,3.787983289,500,0.007575967
2020-01-01T02:00:00+00:00,C19,311,314,-59.6147667,500,0.119229533
2020-01-01T02:00:00+00:00,C2,301,303,-97.52981091,175,0.557313205
2020-01-01T02:00:00+00:00,C20,312,313,12.033686181,500,0.024067372
2020-01-01T02:00:00+00:00,C21,312,323,-77.077259307,500,0.154154519
2020-01-01T02:00:00+00:00,C22,313,323,-92.575989534,500,0.185151979
2020-01-01T02:00:00+00:00,C23,314,316,-138.970034046,500,0.277940068
2020-01-01T02:00:00+00:00,C24,315,316,-5.342135766,500,0.010684272
2020-01-01T02:00:00+00:00,C25-1,315,321,-46.894398402,500,0.093788797
2020-01-01T02:00:00+00:00,C25-2,315,321,-46.894398402,500,0.093788797
2020-01-01T02:00:00+00:00,C26,315,324,-30.537210465,500,0.061074421
2020-01-01T02:00:00+00:00,C27,316,317,-328.807143367,500,0.657614287
2020-01-01T02:00:00+00:00,C28,316,319,105.590196573,500,0.211180393
2020-01-01T02:00:00+00:00,C29,317,318,427.001084876,500,0.85400217
2020-01-01T02:00:00+00:00,C3,301,305,20.345706521,175,0.11626118
2020-01-01T02:00:00+00:00,C30,317,322,17.791771757,500,0.035583544
2020-01-01T02:00:00+00:00,C31-1,318,321,13.998512524,500,0.027997025
2020-01-01T02:00:00+00:00,C31-2,318,321,13.998512524,500,0.027997025
2020-01-01T02:00:00+00:00,C32-1,319,320,15.776275117,500,0.03155255
2020-01-01T02:00:00+00:00,C32-2,319,320,15.776275117,500,0.03155255
2020-01-01T02:00:00+00:00,C33-1,320,323,-10.402782151,500,0.020805564
2020-01-01T02:00:00+00:00,C33-2,320,323,-10.402782151,500,0.020805564
2020-01-01T02:00:00+00:00,C34,321,322,-65.791771757,500,0.131583544
2020-01-01T02:00:00+00:00,C35,323,325,-190.458813144,722,0.26379337
2020-01-01T02:00:00+00:00,C4,302,304,-22.06768379,175,0.12610105
2020-01-01T02:00:00+00:00,C5,302,306,15.396995365,175,0.087982831
