candidate_order,candidate_id,dc_bus,bus_name,power_factor_case,data_center_power_factor,hour_index,timestamp,state_order,state_id,kind,element_uid,response_mode,branch_rating,data_center_power_mw,data_center_reactive_demand_mvar,native_reactive_demand_mvar,hvdc_dc1_flow_mw,dc_flow_reconstruction_residual_mw,evaluated,converged,secure,status,min_voltage_pu,min_voltage_bus,max_voltage_pu,max_voltage_bus,max_voltage_violation_pu,max_branch_loading_fraction,max_loaded_branch_uid,max_active_power_violation_mw,max_active_power_violation_generator_uid,max_reactive_power_violation_mvar,max_reactive_power_violation_generator_uid,max_non_slack_pg_deviation_mw,reference_bus,reference_generator_uid,active_generator_count,requested_generation_mw,ac_generation_mw,slack_and_loss_adjustment_mw
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,19,branch_CA-1_immediate,branch,CA-1,fixed,short_term,173.104166667,0,679.176313276,-100,0,true,true,false,constraint_violation,0.98207792,307,1.088139072,210,0.038139072,0.836571455,C6,0,101_STEAM_3,50.304637618,116_STEAM_1,0,123,123_STEAM_3,100,3510.436050866,3643.138021393,132.701970527
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,20,branch_CA-1_sustained,branch,CA-1,bounded,continuous,173.104166667,0,679.176313276,100,0,true,true,false,constraint_violation,0.956032159,307,1.084438116,210,0.034438116,1.21911233,CB-1,0,101_STEAM_3,347.917388811,316_STEAM_1,0,122,122_WIND_1,100,3510.436050867,3692.289789154,181.853738287
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,21,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,173.104166667,0,679.176313276,-99.999999999,0,true,true,false,constraint_violation,0.938848464,307,1.08565708,210,0.03565708,0.94759651,CA-1,0,101_STEAM_3,471.546879474,316_STEAM_1,0,317,317_WIND_1,99,3510.436050867,3643.176573998,132.740523131
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,22,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,173.104166667,0,679.176313276,100,0.000000001,true,true,false,constraint_violation,0.971171813,307,1.085668574,210,0.035668574,0.970051701,CA-1,0,101_STEAM_3,353.45053126,316_STEAM_1,0,317,317_WIND_1,100,3510.436050867,3621.086575614,110.650524747
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,23,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,173.104166667,0,679.176313276,100.000000001,0,true,true,false,constraint_violation,0.962625661,307,1.085365577,210,0.035365577,0.947269254,CA-1,0,101_STEAM_3,340.738502105,316_STEAM_1,0,317,317_WIND_1,100,3510.436050866,3639.722580541,129.286529675
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,0,normal,normal,,base,continuous,175.875,0,663.651430585,-99.999999999,0,true,true,false,constraint_violation,0.998309664,307,1.088823439,210,0.038823439,1.006666106,C6,0,102_STEAM_3,63.553572131,314_SYNC_COND_1,0,123,123_STEAM_3,100,3436.9208227,3548.452862954,111.532040254
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,1,branch_A11_immediate,branch,A11,fixed,short_term,175.875,0,663.651430585,-99.999999999,0,true,true,false,constraint_violation,0.998198928,307,1.088520772,210,0.038520772,0.80204256,A10,0,102_STEAM_3,63.406138972,314_SYNC_COND_1,0,123,123_STEAM_3,100,3436.9208227,3548.939528533,112.018705833
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,2,branch_A11_sustained,branch,A11,bounded,continuous,175.875,0,663.651430585,99.999999999,0.000000001,true,true,false,constraint_violation,0.965991454,307,1.08727653,210,0.03727653,0.909142801,A10,0,101_STEAM_3,85.1947377,316_STEAM_1,0,303,303_WIND_1,100,3436.9208227,3555.599881724,118.679059024
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,3,branch_A12-1_immediate,branch,A12-1,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.998266502,307,1.088637778,210,0.038637778,0.799213699,C6,0,102_STEAM_3,63.497050212,314_SYNC_COND_1,0,123,123_STEAM_3,100,3436.9208227,3549.920944368,113.000121668
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,4,branch_A12-1_sustained,branch,A12-1,bounded,continuous,175.875,0,663.651430585,100,0,true,true,false,constraint_violation,0.973328118,307,1.086320027,210,0.036320027,0.976363591,CA-1,0,101_STEAM_3,360.602881305,316_STEAM_1,0,317,317_WIND_1,100,3436.9208227,3546.056797506,109.135974806
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,5,branch_A34_immediate,branch,A34,fixed,short_term,175.875,0,663.651430585,-99.999999999,0,true,true,false,constraint_violation,0.998404037,307,1.088884051,210,0.038884051,1.022034635,A30,0,102_STEAM_3,101.811592924,116_STEAM_1,0,123,123_STEAM_3,100,3436.9208227,3579.947638516,143.026815816
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,6,branch_A34_sustained,branch,A34,bounded,continuous,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.953729171,307,1.086054873,210,0.036054873,1.00780418,A30,0,101_STEAM_3,151.759154084,316_STEAM_1,0,303,303_WIND_1,100,3436.9208227,3567.677386923,130.756564223
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,7,branch_B12-1_immediate,branch,B12-1,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.964514543,207,1.077983836,210,0.027983836,0.800418143,C6,0,102_STEAM_3,63.541909268,314_SYNC_COND_1,0,123,123_STEAM_3,100,3436.9208227,3552.05039904,115.12957634
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,8,branch_B12-1_sustained,branch,B12-1,bounded,continuous,175.875,0,663.651430585,99.999999999,0.000000001,true,true,false,constraint_violation,0.962878506,207,1.076613709,210,0.026613709,0.923532522,C10,0,101_STEAM_4,85.017744662,316_STEAM_1,0,122,122_WIND_1,100,3436.9208227,3515.341035472,78.420212772
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,9,branch_B22_immediate,branch,B22,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.998394653,307,1.083197893,210,0.033197893,0.80468913,C6,0,102_STEAM_3,63.658063058,314_SYNC_COND_1,0,123,123_STEAM_3,100,3436.9208227,3554.533428518,117.612605818
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,10,branch_B22_sustained,branch,B22,bounded,continuous,175.875,0,663.651430585,100,0.000000001,true,true,false,constraint_violation,0.957385639,307,1.082264528,210,0.032264528,0.897664837,A10,0,101_STEAM_3,94.023413806,316_STEAM_1,0,303,303_WIND_1,100,3436.9208227,3559.194948698,122.274125998
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,11,branch_B6_immediate,branch,B6,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.998291762,307,1.090311823,210,0.040311823,0.800092702,C6,0,102_STEAM_3,63.530314842,314_SYNC_COND_1,0,123,123_STEAM_3,100,3436.9208227,3548.371666965,111.450844265
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,12,branch_B6_sustained,branch,B6,bounded,continuous,175.875,0,663.651430585,-100,0.000000001,true,true,false,constraint_violation,0.952006076,307,1.08790373,210,0.03790373,0.97545177,CA-1,0,101_STEAM_3,190.024480742,316_STEAM_1,0,303,303_WIND_1,100,3436.9208227,3537.276590584,100.355767884
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,13,branch_C12-1_immediate,branch,C12-1,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.908102696,307,1.088833614,210,0.041897304,0.796650486,A10,0,102_STEAM_3,33.059677351,314_SYNC_COND_1,0,123,123_STEAM_3,100,3436.9208227,3554.204937634,117.284114934
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,14,branch_C12-1_sustained,branch,C12-1,bounded,continuous,175.875,0,663.651430585,-99.999999999,0,true,true,false,constraint_violation,0.904116038,307,1.086272249,210,0.045883962,1.006437809,C6,0,101_STEAM_3,39.066303874,316_STEAM_1,0,122,122_WIND_1,100,3436.9208227,3520.939340766,84.018518066
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,15,branch_C27_immediate,branch,C27,fixed,short_term,175.875,0,663.651430585,-100.000000001,0.000000001,true,true,false,constraint_violation,0.994144065,307,1.088725829,210,0.038725829,0.998745405,C29,0,102_STEAM_3,61.403523578,316_STEAM_1,0,123,123_STEAM_3,100,3436.9208227,3556.96417766,120.04335496
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,16,branch_C27_sustained,branch,C27,bounded,continuous,175.875,0,663.651430585,100,0,true,true,false,constraint_violation,0.963973612,307,1.08693182,210,0.03693182,1.002557032,C29,0,101_STEAM_3,145.660677335,316_STEAM_1,0,303,303_WIND_1,100,3436.9208227,3516.503017393,79.582194693
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,17,branch_C6_immediate,branch,C6,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.981226071,307,1.088815108,210,0.038815108,0.93080697,C2,0,102_STEAM_3,75.972237875,316_STEAM_1,0,123,123_STEAM_3,100,3436.9208227,3559.141436454,122.220613754
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,18,branch_C6_sustained,branch,C6,bounded,continuous,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.961951756,307,1.086461214,210,0.036461214,0.993020869,CA-1,0,101_STEAM_3,371.540029103,316_STEAM_1,0,317,317_WIND_1,100,3436.9208227,3543.030720557,106.109897857
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,19,branch_CA-1_immediate,branch,CA-1,fixed,short_term,175.875,0,663.651430585,-100,0.000000001,true,true,false,constraint_violation,0.993190093,307,1.089129608,210,0.039129608,0.852381435,C6,0,102_STEAM_3,55.271519023,314_SYNC_COND_1,0,123,123_STEAM_3,100,3436.9208227,3560.741741305,123.820918605
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,20,branch_CA-1_sustained,branch,CA-1,bounded,continuous,175.875,0,663.651430585,100.000000001,0,true,true,false,constraint_violation,0.987552929,307,1.085812634,210,0.035812634,1.044517202,C27,0,101_STEAM_3,112.358031828,316_STEAM_1,0,122,122_WIND_1,100,3436.9208227,3516.940699466,80.019876766
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,21,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,175.875,0,663.651430585,100,0,true,true,false,constraint_violation,0.965625362,307,1.085114814,210,0.035114814,0.905035363,A10,0,101_STEAM_3,103.741843273,316_STEAM_1,0,303,303_WIND_1,99,3436.9208227,3534.889656656,97.968833956
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,22,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,175.875,0,663.651430585,100,0,true,true,false,constraint_violation,0.998017312,307,1.087787991,210,0.037787991,1.008208017,C29,0,101_STEAM_3,57.253802239,314_SYNC_COND_1,0,122,122_WIND_1,100,3436.9208227,3542.09754816,105.17672546
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,23,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.953590065,307,1.087860798,210,0.037860798,0.925891146,CA-1,0,101_STEAM_3,131.119772796,316_STEAM_1,0,303,303_WIND_1,100,3436.9208227,3565.568020143,128.647197443
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,0,normal,normal,,base,continuous,177.145833333,0,660.828118246,-100,0,true,true,false,constraint_violation,1,102,1.088940469,210,0.038940469,0.969889795,C6,0,102_STEAM_3,71.153444851,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3534.037962438,109.719479105
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,1,branch_A11_immediate,branch,A11,fixed,short_term,177.145833333,0,660.828118246,-100,0,true,true,false,constraint_violation,1,314,1.088646497,210,0.038646497,0.80209442,A10,0,102_STEAM_3,70.9996949,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3534.523433808,110.204950475
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,2,branch_A11_sustained,branch,A11,bounded,continuous,177.145833333,0,660.828118246,100,0,true,true,false,constraint_violation,0.999849457,307,1.086066582,210,0.036066582,1.010913734,C6,0,101_STEAM_3,48.320744212,314_SYNC_COND_1,0,122,122_WIND_1,100,3424.318483333,3508.626697029,84.308213696
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,3,branch_A12-1_immediate,branch,A12-1,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,1,102,1.088747294,210,0.038747294,0.793302252,A10,0,102_STEAM_3,71.094116259,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3535.550735038,111.232251705
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,4,branch_A12-1_sustained,branch,A12-1,bounded,continuous,177.145833333,0,660.828118246,100,0.000000001,true,true,false,constraint_violation,0.991430476,307,1.088966262,210,0.038966262,0.953959913,CA-1,0,101_STEAM_3,332.28392685,317_WIND_1,0,317,317_WIND_1,100,3424.318483333,3541.409827542,117.091344209
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,5,branch_A34_immediate,branch,A34,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,1,101,1.089001022,210,0.039001022,1.022049494,A30,0,102_STEAM_3,102.632545505,116_STEAM_1,0,123,123_STEAM_3,100,3424.318483333,3565.49879455,141.180311217
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,6,branch_A34_sustained,branch,A34,bounded,continuous,177.145833333,0,660.828118246,100,0,true,true,false,constraint_violation,0.994217188,307,1.087699285,210,0.037699285,1.034234731,C6,0,101_STEAM_3,363.808097629,317_WIND_1,0,317,317_WIND_1,100,3424.318483334,3535.86266278,111.544179446
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,7,branch_B12-1_immediate,branch,B12-1,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.965226584,207,1.082852143,310,0.032852143,0.796924907,A10,0,102_STEAM_3,71.141361852,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3537.603241256,113.284757923
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,8,branch_B12-1_sustained,branch,B12-1,bounded,continuous,177.145833333,0,660.828118246,99.999999999,0.000000001,true,true,false,constraint_violation,0.96285357,207,1.07772335,310,0.02772335,1.011301818,C6,0,101_STEAM_3,47.44238421,314_SYNC_COND_1,0,122,122_WIND_1,100,3424.318483334,3508.725595321,84.407111987
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,9,branch_B22_immediate,branch,B22,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000002,true,true,false,constraint_violation,1,101,1.083343994,210,0.033343994,0.795258126,A10,0,102_STEAM_3,71.263882641,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3540.095322711,115.776839378
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,10,branch_B22_sustained,branch,B22,bounded,continuous,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.969660195,307,1.081803197,210,0.031803197,0.968203408,CA-1,0,101_STEAM_3,407.234083254,316_STEAM_1,0,317,317_WIND_1,100,3424.318483333,3544.741062519,120.422579186
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,11,branch_B6_immediate,branch,B6,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000002,true,true,false,constraint_violation,1,102,1.090466922,210,0.040466922,0.795061325,A10,0,102_STEAM_3,71.129463583,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3533.951515175,109.633031842
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,12,branch_B6_sustained,branch,B6,bounded,continuous,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.977269735,307,1.087800385,210,0.037800385,1.037153654,C6,0,101_STEAM_3,350.702236088,317_WIND_1,0,317,317_WIND_1,100,3424.318483334,3554.269936802,129.951453468
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,13,branch_C12-1_immediate,branch,C12-1,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.922258989,307,1.088949549,210,0.038949549,0.796868168,A10,0,102_STEAM_3,42.827945705,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3539.244158918,114.925675585
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,14,branch_C12-1_sustained,branch,C12-1,bounded,continuous,177.145833333,0,660.828118246,100,0.000000001,true,true,false,constraint_violation,0.905286105,307,1.086319845,210,0.044713895,0.912008697,A10,0,101_STEAM_3,73.563002739,303_WIND_1,0,303,303_WIND_1,100,3424.318483333,3531.062532877,106.744049544
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,15,branch_C27_immediate,branch,C27,fixed,short_term,177.145833333,0,660.828118246,-100,0,true,true,false,constraint_violation,1,102,1.088845067,210,0.038845067,0.998824332,C29,0,102_STEAM_3,67.472171103,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3542.094004847,117.775521514
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,16,branch_C27_sustained,branch,C27,bounded,continuous,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.993099637,307,1.086523287,210,0.036523287,1.026009003,C6,0,101_STEAM_3,155.396599577,317_WIND_1,0,317,317_WIND_1,100,3424.318483333,3496.650770938,72.332287605
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,17,branch_C6_immediate,branch,C6,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.990687652,307,1.088931374,210,0.038931374,0.906642045,C2,0,102_STEAM_3,58.647737546,316_STEAM_1,0,123,123_STEAM_3,100,3424.318483333,3543.70997852,119.391495187
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,18,branch_C6_sustained,branch,C6,bounded,continuous,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.96059408,307,1.085901686,210,0.035901686,1.039976675,C2,0,101_STEAM_3,358.998510577,316_STEAM_1,0,317,317_WIND_1,100,3424.318483333,3556.727655126,132.409171793
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,19,branch_CA-1_immediate,branch,CA-1,fixed,short_term,177.145833333,0,660.828118246,-100,0,true,true,false,constraint_violation,1,314,1.089241828,210,0.039241828,0.822061992,C6,0,102_STEAM_3,63.859627201,314_SYNC_COND_1,0,123,123_STEAM_3,100,3424.318483333,3545.684532536,121.366049203
