timestamp,state_id,kind,element_uid,response_mode,branch_rating,total_generation_mw,maximum_branch_loading_fraction,maximum_branch_rating_violation_mw,outaged_element_output_mw
2020-01-01T01:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,3436.9208227,1,0,0
2020-01-01T01:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3436.9208227,0.799612323,0,0
2020-01-01T01:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3436.9208227,0.881764795,0,0
2020-01-01T01:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,3436.9208227,0.795297923,0,0
2020-01-01T01:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,3436.9208227,0.947133446,0,0
2020-01-01T01:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,3436.9208227,0.731968277,0,0
2020-01-01T01:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,3436.9208227,0.707660324,0,0
2020-01-01T01:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,3436.9208227,1,0,0
2020-01-01T01:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,3436.9208227,1,0,0
2020-01-01T01:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3436.9208227,0.926411395,0,0
2020-01-01T01:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3436.9208227,1,0,0
2020-01-01T01:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,3436.9208227,0.840855649,0,0
2020-01-01T01:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,3436.9208227,1,0,0
2020-01-01T01:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3436.9208227,0.894684886,0,0
2020-01-01T01:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3436.9208227,1,0,0
2020-01-01T01:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3436.9208227,1,0,0
2020-01-01T02:00:00+00:00,normal,normal,,base,continuous,3424.318483333,0.959625488,0,0
2020-01-01T02:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,3424.318483333,0.76243566,0,0
2020-01-01T02:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,3424.318483333,0.93301244,0,0
2020-01-01T02:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,3424.318483333,0.763167121,0,0
2020-01-01T02:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,3424.318483333,0.994580642,0,0
2020-01-01T02:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3424.318483333,0.767482564,0,0
2020-01-01T02:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,3424.318483333,0.763183409,0,0
2020-01-01T02:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,3424.318483333,0.700884164,0,0
2020-01-01T02:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,3424.318483333,0.916818284,0,0
2020-01-01T02:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3424.318483333,0.895777544,0,0
2020-01-01T02:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,3424.318483333,0.808129713,0,0
2020-01-01T02:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3424.318483333,1,0,0
2020-01-01T03:00:00+00:00,normal,normal,,base,continuous,3437.369154333,0.849921684,0,0
2020-01-01T03:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,3437.369154333,0.674862052,0,0
2020-01-01T03:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,3437.369154333,0.921441767,0,0
2020-01-01T03:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,3437.369154333,0.948100819,0,0
2020-01-01T03:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,3437.369154333,0.67590243,0,0
2020-01-01T03:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,3437.369154333,0.878797033,0,0
2020-01-01T03:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3437.369154333,0.680137429,0,0
2020-01-01T03:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3437.369154333,0.859228008,0,0
2020-01-01T03:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,3437.369154333,0.67585,0,0
2020-01-01T03:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,3437.369154333,0.62066359,0,0
2020-01-01T03:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,3437.369154333,0.79187078,0,0
2020-01-01T03:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3437.369154333,0.81525856,0,0
2020-01-01T03:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,3437.369154333,0.727351097,0,0
2020-01-01T03:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,3437.369154333,0.972474975,0,0
2020-01-01T03:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3437.369154333,0.985302484,0,0
2020-01-01T03:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3437.369154333,0.919198845,0,0
2020-01-01T03:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3437.369154333,1,0,0
2020-01-01T04:00:00+00:00,normal,normal,,base,continuous,3577.837599667,0.821341703,0,0
2020-01-01T04:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,3577.837599667,0.652581911,0,0
2020-01-01T04:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,3577.837599667,0.901897233,0,0
2020-01-01T04:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,3577.837599667,0.948249795,0,0
2020-01-01T04:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,3577.837599667,0.653166721,0,0
2020-01-01T04:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,3577.837599667,0.858704073,0,0
2020-01-01T04:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3577.837599667,0.657731743,0,0
2020-01-01T04:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3577.837599667,0.999684189,0,0
2020-01-01T04:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,3577.837599667,0.653342329,0,0
2020-01-01T04:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,3577.837599667,0.61301369,0,0
2020-01-01T04:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,3577.837599667,0.774658026,0,0
2020-01-01T04:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3577.837599667,0.79452475,0,0
2020-01-01T04:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,3577.837599667,0.703920061,0,0
2020-01-01T04:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3577.837599667,0.92295776,0,0
2020-01-01T04:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3577.837599667,0.987023871,0,0
2020-01-01T04:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3577.837599667,1,0,0
2020-01-01T05:00:00+00:00,normal,normal,,base,continuous,3852.419440333,0.941723845,0,0
2020-01-01T05:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,3852.419440333,0.748699721,0,0
2020-01-01T05:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,3852.419440333,0.974347781,0,0
2020-01-01T05:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,3852.419440333,0.748917406,0,0
2020-01-01T05:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3852.419440333,0.753950311,0,0
2020-01-01T05:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,3852.419440333,0.749293891,0,0
2020-01-01T05:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,3852.419440333,0.861241951,0,0
2020-01-01T05:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,3852.419440333,0.686975587,0,0
2020-01-01T05:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3852.419440333,0.877636875,0,0
2020-01-01T05:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,3852.419440333,0.807282727,0,0
2020-01-01T05:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3852.419440333,0.899145279,0,0
2020-01-01T05:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3852.419440333,0.964385672,0,0
2020-01-01T05:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3852.419440333,0.905016081,0,0
2020-01-01T06:00:00+00:00,normal,normal,,base,continuous,4132.630719,0.878480019,0,0
2020-01-01T06:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,4132.630719,0.698444214,0,0
2020-01-01T06:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,4132.630719,0.83039208,0,0
2020-01-01T06:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,4132.630719,1,0,0
2020-01-01T06:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,4132.630719,1,0,0
2020-01-01T06:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,4132.630719,1,0,0
2020-01-01T06:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,4132.630719,1,0,0
2020-01-01T06:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,4132.630719,0.698602507,0,0
2020-01-01T06:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,4132.630719,0.736026108,0,0
2020-01-01T06:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,4132.630719,0.703291274,0,0
2020-01-01T06:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,4132.630719,0.953788665,0,0
2020-01-01T06:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,4132.630719,0.698901004,0,0
2020-01-01T06:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,4132.630719,0.93131984,0,0
2020-01-01T06:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,4132.630719,0.645911823,0,0
2020-01-01T06:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,4132.630719,0.848400598,0,0
2020-01-01T06:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,4132.630719,0.938345069,0,0
2020-01-01T06:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,4132.630719,1,0,0
2020-01-01T06:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,4132.630719,0.841233702,0,0
2020-01-01T06:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,4132.630719,0.979063593,0,0
2020-01-01T06:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,4132.630719,0.783087486,0,0
2020-01-01T06:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,4132.630719,1,0,0
2020-01-01T06:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,4132.630719,0.905081832,0,0
2020-01-01T06:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,4132.630719,0.914915626,0,0
2020-01-01T06:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,4132.630719,0.930752761,0,0
2020-01-01T07:00:00+00:00,normal,normal,,base,continuous,4175.655239333,0.810745165,0,0
2020-01-01T07:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,4175.655239333,0.635041748,0,0
2020-01-01T07:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,4175.655239333,0.792075612,0,0
2020-01-01T07:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,4175.655239333,1,0,0
2020-01-01T07:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,4175.655239333,1,0,0
2020-01-01T07:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,4175.655239333,0.8648,0,0
2020-01-01T07:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,4175.655239333,1,0,0
2020-01-01T07:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,4175.655239333,0.641855514,0,0
2020-01-01T07:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,4175.655239333,0.938578762,0,0
2020-01-01T07:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,4175.655239333,0.668392817,0,0
2020-01-01T07:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,4175.655239333,1,0,0
2020-01-01T07:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,4175.655239333,0.647761411,0,0
2020-01-01T07:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,4175.655239333,1,0,0
2020-01-01T07:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,4175.655239333,0.644757542,0,0
2020-01-01T07:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,4175.655239333,0.922392279,0,0
2020-01-01T07:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,4175.655239333,0.908212576,0,0
2020-01-01T07:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,4175.655239333,1,0,0
2020-01-01T07:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,4175.655239333,0.643467075,0,0
2020-01-01T07:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,4175.655239333,1,0,0
2020-01-01T07:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,4175.655239333,0.668406855,0,0
2020-01-01T07:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,4175.655239333,1,0,0
2020-01-01T07:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,4175.655239333,0.709200581,0,0
2020-01-01T07:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,4175.655239333,0.831051385,0,0
2020-01-01T07:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,4175.655239333,1,0,0
2020-01-01T08:00:00+00:00,normal,normal,,base,continuous,4191.984732,0.899739991,0,0
2020-01-01T08:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,4191.984732,0.721027455,0,0
2020-01-01T08:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,4191.984732,0.79025084,0,0
2020-01-01T08:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,4191.984732,1,0,0
2020-01-01T08:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,4191.984732,1,0,0
2020-01-01T08:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,4191.984732,0.71904,0,0
2020-01-01T08:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,4191.984732,1,0,0
2020-01-01T08:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,4191.984732,0.720283837,0,0
2020-01-01T08:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,4191.984732,0.903306392,0,0
2020-01-01T08:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,4191.984732,0.707673918,0,0
2020-01-01T08:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,4191.984732,0.885237311,0,0
2020-01-01T08:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,4191.984732,0.719834139,0,0
2020-01-01T08:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,4191.984732,0.848517865,0,0
2020-01-01T08:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,4191.984732,0.718985909,0,0
2020-01-01T08:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,4191.984732,0.751826723,0,0
2020-01-01T08:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,4191.984732,0.879173218,0,0
2020-01-01T08:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,4191.984732,0.862149821,0,0
2020-01-01T08:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,4191.984732,0.71658849,0,0
2020-01-01T08:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,4191.984732,0.783258791,0,0
2020-01-01T08:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,4191.984732,0.74272475,0,0
2020-01-01T08:00:00+00:00,branch_CA-1_sustained,branch,CA-1,bounded,continuous,4191.984732,1,0,0
2020-01-01T08:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,4191.984732,0.699792153,0,0
2020-01-01T08:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,4191.984732,0.818606904,0,0
2020-01-01T08:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,4191.984732,0.856795156,0,0
2020-01-01T09:00:00+00:00,normal,normal,,base,continuous,4222.065452667,0.831695612,0,0
2020-01-01T09:00:00+00:00,branch_A11_immediate,branch,A11,fixed,short_term,4222.065452667,0.666875384,0,0
2020-01-01T09:00:00+00:00,branch_A11_sustained,branch,A11,bounded,continuous,4222.065452667,0.787572601,0,0
2020-01-01T09:00:00+00:00,branch_A12-1_immediate,branch,A12-1,fixed,short_term,4222.065452667,1,0,0
2020-01-01T09:00:00+00:00,branch_A12-1_sustained,branch,A12-1,bounded,continuous,4222.065452667,1,0,0
2020-01-01T09:00:00+00:00,branch_A34_immediate,branch,A34,fixed,short_term,4222.065452667,0.661721146,0,0
2020-01-01T09:00:00+00:00,branch_A34_sustained,branch,A34,bounded,continuous,4222.065452667,0.768881441,0,0
2020-01-01T09:00:00+00:00,branch_B12-1_immediate,branch,B12-1,fixed,short_term,4222.065452667,0.665851442,0,0
2020-01-01T09:00:00+00:00,branch_B12-1_sustained,branch,B12-1,bounded,continuous,4222.065452667,0.786535847,0,0
2020-01-01T09:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,4222.065452667,0.670085637,0,0
2020-01-01T09:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,4222.065452667,0.867267267,0,0
2020-01-01T09:00:00+00:00,branch_B6_immediate,branch,B6,fixed,short_term,4222.065452667,0.665505471,0,0
2020-01-01T09:00:00+00:00,branch_B6_sustained,branch,B6,bounded,continuous,4222.065452667,1,0,0
2020-01-01T09:00:00+00:00,branch_C12-1_immediate,branch,C12-1,fixed,short_term,4222.065452667,0.664655272,0,0
2020-01-01T09:00:00+00:00,branch_C12-1_sustained,branch,C12-1,bounded,continuous,4222.065452667,0.815922606,0,0
2020-01-01T09:00:00+00:00,branch_C27_immediate,branch,C27,fixed,short_term,4222.065452667,0.770608223,0,0
2020-01-01T09:00:00+00:00,branch_C27_sustained,branch,C27,bounded,continuous,4222.065452667,0.949144184,0,0
2020-01-01T09:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,4222.065452667,0.667084964,0,0
2020-01-01T09:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,4222.065452667,0.864774575,0,0
2020-01-01T09:00:00+00:00,branch_CA-1_immediate,branch,CA-1,fixed,short_term,4222.065452667,0.725347459,0,0
