timestamp,state_id,kind,element_uid,response_mode,branch_rating,total_generation_mw,maximum_branch_loading_fraction,maximum_branch_rating_violation_mw,outaged_element_output_mw
2020-01-01T02:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3424.318483333,1,0,0
2020-01-01T02:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3424.318483333,1,0,0
2020-01-01T03:00:00+00:00,normal,normal,,base,continuous,3437.369154333,0.882921874,0,0
2020-01-01T03:00:00+00:00,branch_A27_immediate,branch,A27,fixed,short_term,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_A27_sustained,branch,A27,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3437.369154333,0.698411368,0,0
2020-01-01T03:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3437.369154333,0.82870603,0,0
2020-01-01T03:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3437.369154333,0.857211414,0,0
2020-01-01T03:00:00+00:00,branch_CB-1_immediate,branch,CB-1,fixed,short_term,3437.369154333,0.900598254,0,0
2020-01-01T03:00:00+00:00,branch_CB-1_sustained,branch,CB-1,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3437.369154333,1,0,0
2020-01-01T03:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3437.369154333,0.865029665,0,0
2020-01-01T03:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3437.369154333,1,0,0
2020-01-01T04:00:00+00:00,normal,normal,,base,continuous,3577.837599667,0.834709606,0,0
2020-01-01T04:00:00+00:00,branch_A27_immediate,branch,A27,fixed,short_term,3577.837599667,0.979071066,0,0
2020-01-01T04:00:00+00:00,branch_A27_sustained,branch,A27,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3577.837599667,0.677946181,0,0
2020-01-01T04:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3577.837599667,0.894144493,0,0
2020-01-01T04:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3577.837599667,0.803275701,0,0
2020-01-01T04:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,branch_CB-1_immediate,branch,CB-1,fixed,short_term,3577.837599667,0.840064807,0,0
2020-01-01T04:00:00+00:00,branch_CB-1_sustained,branch,CB-1,bounded,continuous,3577.837599667,1,0,0
2020-01-01T04:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3577.837599667,0.859131108,0,0
2020-01-01T04:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3577.837599667,0.840342152,0,0
2020-01-01T04:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3577.837599667,0.886924558,0,0
2020-01-01T05:00:00+00:00,normal,normal,,base,continuous,3852.419440333,0.964029751,0,0
2020-01-01T05:00:00+00:00,branch_A27_immediate,branch,A27,fixed,short_term,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_A27_sustained,branch,A27,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,branch_B22_immediate,branch,B22,fixed,short_term,3852.419440333,0.772346687,0,0
2020-01-01T05:00:00+00:00,branch_B22_sustained,branch,B22,bounded,continuous,3852.419440333,0.814828933,0,0
2020-01-01T05:00:00+00:00,branch_C6_immediate,branch,C6,fixed,short_term,3852.419440333,0.854324008,0,0
2020-01-01T05:00:00+00:00,branch_C6_sustained,branch,C6,bounded,continuous,3852.419440333,0.950846777,0,0
2020-01-01T05:00:00+00:00,branch_CB-1_immediate,branch,CB-1,fixed,short_term,3852.419440333,0.85518158,0,0
2020-01-01T05:00:00+00:00,branch_CB-1_sustained,branch,CB-1,bounded,continuous,3852.419440333,1,0,0
2020-01-01T05:00:00+00:00,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,3852.419440333,0.998791457,0,0
2020-01-01T05:00:00+00:00,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,3852.419440333,0.908993117,0,0
2020-01-01T05:00:00+00:00,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,3852.419440333,0.908993117,0,0
