candidate_order,candidate_id,dc_bus,bus_name,power_factor_case,data_center_power_factor,hour_index,timestamp,state_order,state_id,kind,element_uid,response_mode,branch_rating,data_center_power_mw,data_center_reactive_demand_mvar,native_reactive_demand_mvar,hvdc_dc1_flow_mw,dc_flow_reconstruction_residual_mw,evaluated,converged,secure,status,min_voltage_pu,min_voltage_bus,max_voltage_pu,max_voltage_bus,max_voltage_violation_pu,max_branch_loading_fraction,max_loaded_branch_uid,max_active_power_violation_mw,max_active_power_violation_generator_uid,max_reactive_power_violation_mvar,max_reactive_power_violation_generator_uid,max_non_slack_pg_deviation_mw,reference_bus,reference_generator_uid,active_generator_count,requested_generation_mw,ac_generation_mw,slack_and_loss_adjustment_mw
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,14,branch_C12-1_sustained,branch,C12-1,bounded,continuous,173.104166667,0,679.176313276,100,0,true,true,false,constraint_violation,0.929235847,307,1.091834135,110,0.041834135,1.013341901,C6,71.30068288,115_STEAM_3,7.913199753,201_STEAM_3,0,115,115_STEAM_3,100,3510.436050867,3581.736733747,71.30068288
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,15,branch_C27_immediate,branch,C27,fixed,short_term,173.104166667,0,679.176313276,-100,0,true,true,false,constraint_violation,1.018277683,207,1.103242374,310,0.053242374,0.999775204,C29,29.847940714,115_STEAM_3,19.759943475,116_STEAM_1,0,115,115_STEAM_3,100,3510.436050866,3633.28399158,122.847940714
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,16,branch_C27_sustained,branch,C27,bounded,continuous,173.104166667,0,679.176313276,-100,0,true,true,false,constraint_violation,0.981550667,307,1.094065424,110,0.044065424,1.045583015,CA-1,30.207242638,216_STEAM_1,142.744439257,316_STEAM_1,0,216,216_STEAM_1,100,3510.436050867,3633.643293505,123.207242638
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,17,branch_C6_immediate,branch,C6,fixed,short_term,173.104166667,0,679.176313276,-100,0.000000002,true,true,false,constraint_violation,1.012809597,307,1.088730172,110,0.038730172,0.918454503,C2,30.926566785,115_STEAM_3,25.148663946,116_STEAM_1,0,115,115_STEAM_3,100,3510.436050866,3634.362617651,123.926566785
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,18,branch_C6_sustained,branch,C6,bounded,continuous,173.104166667,0,679.176313276,-100,0.000000001,true,true,false,constraint_violation,0.999684983,307,1.088036643,110,0.038036643,0.940978535,C10,82.542233805,115_STEAM_3,44.021377592,316_STEAM_1,0,115,115_STEAM_3,100,3510.436050867,3592.978284672,82.542233805
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,19,branch_CA-1_immediate,branch,CA-1,fixed,short_term,173.104166667,0,679.176313276,-100,0,true,true,false,constraint_violation,1.017383356,207,1.105647276,310,0.055647276,0.844473738,C6,44.782401515,115_STEAM_3,83.182342613,116_STEAM_1,0,115,115_STEAM_3,100,3510.436050866,3648.218452381,137.782401515
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,20,branch_CA-1_sustained,branch,CA-1,bounded,continuous,173.104166667,0,679.176313276,100,0,true,true,false,constraint_violation,0.999878716,307,1.084701651,210,0.034701651,1.213779118,CB-1,169.353975859,115_STEAM_3,203.69638643,316_STEAM_1,0,115,115_STEAM_3,100,3510.436050867,3679.790026726,169.353975859
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,21,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,173.104166667,0,679.176313276,-99.999999999,0,true,true,false,constraint_violation,0.964004322,325,1.086721236,110,0.036721236,1.106364965,CA-1,145.459362358,115_STEAM_3,153.777938594,316_STEAM_1,0,115,115_STEAM_3,99,3510.436050867,3655.895413225,145.459362358
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,22,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,173.104166667,0,679.176313276,100,0.000000001,true,true,false,constraint_violation,0.99194538,325,1.087267936,110,0.037267936,1.107892877,CA-1,121.044178105,115_STEAM_3,36.81726215,316_STEAM_1,0,115,115_STEAM_3,100,3510.436050867,3631.480228972,121.044178105
1,poi_bus_120,120,Attila,unity,1,0,2020-01-01T00:00:00+00:00,23,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,173.104166667,0,679.176313276,100.000000001,0,true,true,false,constraint_violation,0.989341844,325,1.085668515,210,0.035668515,1.108338977,CA-1,140.490500527,115_STEAM_3,63.995238679,121_NUCLEAR_1,0,115,115_STEAM_3,100,3510.436050866,3650.926551393,140.490500527
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,0,normal,normal,,base,continuous,175.875,0,663.651430585,-99.999999999,0,true,true,false,constraint_violation,1.020663138,207,1.113774303,310,0.063774303,1.012142013,C6,20.981718633,115_STEAM_3,33.695262308,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3550.902541333,113.981718633
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,1,branch_A11_immediate,branch,A11,fixed,short_term,175.875,0,663.651430585,-99.999999999,0,true,true,false,constraint_violation,1.013182284,107,1.11359957,310,0.06359957,0.809782301,C10,21.568385202,115_STEAM_3,33.19292908,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3551.489207902,114.568385202
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,2,branch_A11_sustained,branch,A11,bounded,continuous,175.875,0,663.651430585,99.999999999,0.000000001,true,true,false,constraint_violation,1.012371126,107,1.098432073,310,0.048432073,0.982076301,C10,25.455725003,115_STEAM_3,40.05481823,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3555.376547703,118.455725003
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,3,branch_A12-1_immediate,branch,A12-1,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,1.020399871,207,1.113704975,310,0.063704975,0.809716019,C10,22.548786079,115_STEAM_3,34.417433346,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3552.469608779,115.548786079
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,4,branch_A12-1_sustained,branch,A12-1,bounded,continuous,175.875,0,663.651430585,100,0,true,true,false,constraint_violation,0.990321046,325,1.086597841,210,0.036597841,1.112493919,CA-1,118.889727986,115_STEAM_3,45.051448937,316_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3555.810550686,118.889727986
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,5,branch_A34_immediate,branch,A34,fixed,short_term,175.875,0,663.651430585,-99.999999999,0,true,true,false,constraint_violation,1.02067722,207,1.113902432,310,0.063902432,1.022107517,A30,53.413180431,115_STEAM_3,125.099816927,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3583.334003131,146.413180431
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,6,branch_A34_sustained,branch,A34,bounded,continuous,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,1.006134082,325,1.086330454,210,0.036330454,1.007802551,A30,35.287856888,316_STEAM_1,9.597964095,116_STEAM_1,0,316,316_STEAM_1,100,3436.9208227,3565.208679588,128.287856888
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,7,branch_B12-1_immediate,branch,B12-1,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.964695396,207,1.113754978,310,0.063754978,0.809675441,C10,24.752835537,115_STEAM_3,34.160707212,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3554.673658237,117.752835537
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,8,branch_B12-1_sustained,branch,B12-1,bounded,continuous,175.875,0,663.651430585,99.999999999,0.000000001,true,true,false,constraint_violation,0.963193171,207,1.101564194,310,0.051564194,0.981931883,C10,74.961354833,115_STEAM_3,6.035770378,101_STEAM_3,0,115,115_STEAM_3,100,3436.9208227,3511.882177533,74.961354833
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,9,branch_B22_immediate,branch,B22,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,1.014225683,207,1.1139143,310,0.0639143,0.809488995,C10,27.487950562,115_STEAM_3,37.304195151,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3557.408773262,120.487950562
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,10,branch_B22_sustained,branch,B22,bounded,continuous,175.875,0,663.651430585,100,0.000000001,true,true,false,constraint_violation,1.000533929,325,1.088073959,110,0.038073959,0.982470163,CA-1,134.138670512,115_STEAM_3,24.461263194,121_NUCLEAR_1,0,115,115_STEAM_3,100,3436.9208227,3571.059493212,134.138670512
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,11,branch_B6_immediate,branch,B6,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,1.024066843,207,1.113745844,310,0.063745844,0.809683363,C10,20.918986785,115_STEAM_3,33.357839545,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3550.839809485,113.918986785
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,12,branch_B6_sustained,branch,B6,bounded,continuous,175.875,0,663.651430585,-100,0.000000001,true,true,false,constraint_violation,0.984943436,325,1.087818627,210,0.037818627,1.124440027,CA-1,113.874686734,115_STEAM_3,97.342949841,316_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3550.795509434,113.874686734
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,13,branch_C12-1_immediate,branch,C12-1,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.958914763,307,1.091693112,110,0.041693112,0.773966176,A10,26.089197185,115_STEAM_3,33.872786003,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3556.010019885,119.089197185
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,14,branch_C12-1_sustained,branch,C12-1,bounded,continuous,175.875,0,663.651430585,-99.999999999,0,true,true,false,constraint_violation,0.955549722,307,1.087360469,110,0.037360469,1.01395174,C6,78.654000679,115_STEAM_3,8.657099248,201_STEAM_3,0,115,115_STEAM_3,100,3436.9208227,3515.574823379,78.654000679
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,15,branch_C27_immediate,branch,C27,fixed,short_term,175.875,0,663.651430585,-100.000000001,0.000000001,true,true,false,constraint_violation,1.020652317,207,1.110392523,310,0.060392523,0.999907078,C29,29.421424617,115_STEAM_3,26.978372026,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3559.342247317,122.421424617
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,16,branch_C27_sustained,branch,C27,bounded,continuous,175.875,0,663.651430585,100,0,true,true,false,constraint_violation,1.015459518,307,1.093292718,310,0.043292718,0.998600677,C29,81.166199734,115_STEAM_3,20.260569773,316_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3518.087022434,81.166199734
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,17,branch_C6_immediate,branch,C6,fixed,short_term,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,1.020662297,207,1.093100956,310,0.043100956,0.942527269,C2,31.881964647,115_STEAM_3,32.249494953,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3561.802787347,124.881964647
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,18,branch_C6_sustained,branch,C6,bounded,continuous,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.987313356,325,1.08685017,110,0.03685017,1.123753335,CA-1,115.411312254,115_STEAM_3,62.813051003,316_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3552.332134954,115.411312254
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,19,branch_CA-1_immediate,branch,CA-1,fixed,short_term,175.875,0,663.651430585,-100,0.000000001,true,true,false,constraint_violation,1.020300352,207,1.112319455,310,0.062319455,0.860982377,C6,35.482930575,115_STEAM_3,77.149676797,116_STEAM_1,0,115,115_STEAM_3,100,3436.9208227,3565.403753275,128.482930575
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,20,branch_CA-1_sustained,branch,CA-1,bounded,continuous,175.875,0,663.651430585,100.000000001,0,true,true,false,constraint_violation,1.018536316,207,1.106059364,310,0.056059364,1.04317288,C27,0,101_STEAM_3,8.266251744,201_STEAM_3,0,115,115_STEAM_3,100,3436.9208227,3512.316965462,75.396142762
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,21,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,175.875,0,663.651430585,100,0,true,true,false,constraint_violation,1.01836673,207,1.099617176,310,0.049617176,0.978835935,C10,95.353473991,115_STEAM_3,8.126576195,201_STEAM_3,0,115,115_STEAM_3,99,3436.9208227,3532.274296691,95.353473991
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,22,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,175.875,0,663.651430585,100,0,true,true,false,constraint_violation,1.020172753,207,1.113408744,310,0.063408744,1.015140261,C6,100.134564576,115_STEAM_3,9.078816384,101_STEAM_3,0,115,115_STEAM_3,100,3436.9208227,3537.055387276,100.134564576
1,poi_bus_120,120,Attila,unity,1,1,2020-01-01T01:00:00+00:00,23,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,175.875,0,663.651430585,-100,0,true,true,false,constraint_violation,0.99411597,325,1.091850573,110,0.041850573,1.044833139,CA-1,37.448794138,216_STEAM_1,44.674403968,121_NUCLEAR_1,0,216,216_STEAM_1,100,3436.9208227,3567.369616838,130.448794138
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,0,normal,normal,,base,continuous,177.145833333,0,660.828118246,-100,0,true,true,false,constraint_violation,1.020961305,207,1.11861557,310,0.06861557,0.975580467,C6,19.151228415,115_STEAM_3,34.269785163,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3536.469711748,112.151228415
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,1,branch_A11_immediate,branch,A11,fixed,short_term,177.145833333,0,660.828118246,-100,0,true,true,false,constraint_violation,1.012451082,107,1.118442879,310,0.068442879,0.820148381,C10,19.740742859,115_STEAM_3,33.766411112,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3537.059226192,112.740742859
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,2,branch_A11_sustained,branch,A11,bounded,continuous,177.145833333,0,660.828118246,100,0,true,true,false,constraint_violation,1.009781236,107,1.114142788,310,0.064142788,1.016504546,C6,79.879741651,115_STEAM_3,7.843704087,102_STEAM_3,0,115,115_STEAM_3,100,3424.318483333,3504.198224984,79.879741651
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,3,branch_A12-1_immediate,branch,A12-1,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,1.020682212,207,1.118546891,310,0.068546891,0.820085749,C10,20.76458347,115_STEAM_3,35.002460481,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3538.083066803,113.76458347
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,4,branch_A12-1_sustained,branch,A12-1,bounded,continuous,177.145833333,0,660.828118246,100,0.000000001,true,true,false,constraint_violation,0.997025547,325,1.096076959,306,0.046076959,1.101058514,CA-1,128.50124589,115_STEAM_3,35.719554653,121_NUCLEAR_1,0,115,115_STEAM_3,100,3424.318483333,3552.819729223,128.50124589
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,5,branch_A34_immediate,branch,A34,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,1.020975325,207,1.11874109,310,0.06874109,1.022121601,A30,51.558500972,115_STEAM_3,125.649226614,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3568.876984305,144.558500972
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,6,branch_A34_sustained,branch,A34,bounded,continuous,177.145833333,0,660.828118246,100,0,true,true,false,constraint_violation,1.020488551,207,1.109676641,310,0.059676641,1.015607611,C6,15.789793056,116_STEAM_1,36.329080828,116_STEAM_1,0,116,116_STEAM_1,100,3424.318483334,3533.10827639,108.789793056
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,7,branch_B12-1_immediate,branch,B12-1,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.965409407,207,1.118596746,310,0.068596746,0.82004657,C10,22.888713714,115_STEAM_3,34.730217439,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3540.207197047,115.888713714
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,8,branch_B12-1_sustained,branch,B12-1,bounded,continuous,177.145833333,0,660.828118246,99.999999999,0.000000001,true,true,false,constraint_violation,0.963135557,207,1.113962727,310,0.063962727,1.017047274,C6,0,101_STEAM_3,7.31308198,102_STEAM_3,0,115,115_STEAM_3,100,3424.318483334,3504.157968176,79.839484842
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,9,branch_B22_immediate,branch,B22,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000002,true,true,false,constraint_violation,1.01455998,207,1.118752514,310,0.068752514,0.819868245,C10,25.631021982,115_STEAM_3,37.870882163,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3542.949505315,118.631021982
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,10,branch_B22_sustained,branch,B22,bounded,continuous,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.987663244,325,1.085608465,110,0.035608465,1.116746615,CA-1,129.191343991,115_STEAM_3,69.898422845,316_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3553.509827324,129.191343991
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,11,branch_B6_immediate,branch,B6,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000002,true,true,false,constraint_violation,1.02443552,207,1.118587924,310,0.068587924,0.820054006,C10,19.083712158,115_STEAM_3,33.934351586,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3536.402195491,112.083712158
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,12,branch_B6_sustained,branch,B6,bounded,continuous,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,1.001124326,325,1.088213916,310,0.038213916,1.056017527,CA-1,141.08492663,115_STEAM_3,38.401371443,121_NUCLEAR_1,0,115,115_STEAM_3,100,3424.318483334,3565.403409964,141.08492663
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,13,branch_C12-1_immediate,branch,C12-1,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,0.971295519,307,1.093972088,310,0.043972088,0.77430266,A10,23.811959159,115_STEAM_3,34.424472246,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3541.130442492,116.811959159
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,14,branch_C12-1_sustained,branch,C12-1,bounded,continuous,177.145833333,0,660.828118246,100,0.000000001,true,true,false,constraint_violation,0.977728402,307,1.100202595,306,0.050202595,0.961478591,C10,10.8662606,115_STEAM_3,26.47634713,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3528.184743933,103.8662606
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,15,branch_C27_immediate,branch,C27,fixed,short_term,177.145833333,0,660.828118246,-100,0,true,true,false,constraint_violation,1.020951283,207,1.115499318,310,0.065499318,0.999968129,C29,27.141279358,115_STEAM_3,27.683836439,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3544.459762691,120.141279358
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,16,branch_C27_sustained,branch,C27,bounded,continuous,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,1.019426764,207,1.108456105,310,0.058456105,1.012787258,C6,71.620934726,115_STEAM_3,8.910478341,201_STEAM_3,0,115,115_STEAM_3,100,3424.318483333,3495.939418059,71.620934726
1,poi_bus_120,120,Attila,unity,1,2,2020-01-01T02:00:00+00:00,17,branch_C6_immediate,branch,C6,fixed,short_term,177.145833333,0,660.828118246,-100,0.000000001,true,true,false,constraint_violation,1.020960574,207,1.099998577,310,0.049998577,0.920055779,C2,29.061306936,115_STEAM_3,32.851184033,116_STEAM_1,0,115,115_STEAM_3,100,3424.318483333,3546.379790269,122.061306936
