timestamp,system_load_mw,renewable_available_mw,renewable_share,dc_demand_mw,hourly_cfe_target,attributed_cfe_mw,cfe_deficit_mw,green_call_mw,green_call_fraction
2020-01-01T23:00:00,3453.5968683,1594.5,0.46169256598407715,250.0,1.0,115.42314149601928,134.5768585039807,134.5768585039807,0.5383074340159228
2020-01-02T00:00:00,3304.3224704,1587.9,0.4805523716962707,250.0,1.0,120.13809292406768,129.86190707593232,129.86190707593232,0.5194476283037293
2020-01-02T01:00:00,3238.8142847,1676.8,0.5177203299124378,250.0,1.0,129.43008247810945,120.56991752189055,120.56991752189055,0.4822796700875622
2020-01-02T02:00:00,3206.4454603,1625.6999999999998,0.5070100271868953,250.0,1.0,126.75250679672381,123.24749320327619,123.24749320327619,0.49298997281310475
2020-01-02T03:00:00,3225.951536,1605.7,0.49774461335863046,250.0,1.0,124.43615333965762,125.56384666034238,125.56384666034238,0.5022553866413695
2020-01-02T04:00:00,3340.176883,1615.5,0.4836570207470656,250.0,1.0,120.91425518676641,129.0857448132336,129.0857448132336,0.5163429792529344
2020-01-02T05:00:00,3589.510878,1644.1,0.4580289782868851,250.0,1.0,114.50724457172127,135.4927554282787,135.4927554282787,0.5419710217131148
2020-01-02T06:00:00,3856.578952,1720.6,0.4461467070725225,250.0,1.0,111.53667676813063,138.46332323186937,138.46332323186937,0.5538532929274774
2020-01-02T07:00:00,3866.832072,2586.9,0.6689972442123677,250.0,1.0,167.24931105309193,82.75068894690807,82.75068894690807,0.3310027557876323
2020-01-02T08:00:00,3914.1994640000003,3158.7999999999997,0.8070104829997492,250.0,1.0,201.7526207499373,48.24737925006269,48.24737925006269,0.19298951700025077
2020-01-02T09:00:00,3960.7052820000004,3498.0,0.8831760383427589,250.0,1.0,220.79400958568974,29.205990414310264,29.205990414310264,0.11682396165724106
2020-01-02T10:00:00,4000.1943979999996,3682.4,0.9205552614745701,250.0,1.0,230.13881536864253,19.861184631357474,19.861184631357474,0.0794447385254299
2020-01-02T11:00:00,4032.146723,3758.1,0.9320345359863037,250.0,1.0,233.00863399657592,16.991366003424076,16.991366003424076,0.06796546401369631
2020-01-02T12:00:00,4030.866206,3706.5,0.9195294039982829,250.0,1.0,229.88235099957072,20.11764900042928,20.11764900042928,0.08047059600171713
2020-01-02T13:00:00,4049.692653,3523.6,0.870090720931557,250.0,1.0,217.52268023288926,32.47731976711074,32.47731976711074,0.12990927906844296
2020-01-02T14:00:00,4035.105828,3115.5,0.7720987088817438,250.0,1.0,193.02467722043596,56.97532277956404,56.97532277956404,0.22790129111825616
2020-01-02T15:00:00,3993.972271,2586.9,0.6477010415879274,250.0,1.0,161.92526039698186,88.07473960301814,88.07473960301814,0.3522989584120726
2020-01-02T16:00:00,4113.936523,1919.4,0.4665604316617697,250.0,1.0,116.64010791544243,133.35989208455757,133.35989208455757,0.5334395683382303
2020-01-02T17:00:00,4541.270659,1800.1,0.3963868562717173,250.0,1.0,99.09671406792933,150.90328593207067,150.90328593207067,0.6036131437282827
2020-01-02T18:00:00,4519.404825,1799.9,0.3982604058931588,250.0,1.0,99.5651014732897,150.4348985267103,150.4348985267103,0.6017395941068412
2020-01-02T19:00:00,4396.128147,1771.0,0.40285449849967714,250.0,1.0,100.71362462491929,149.2863753750807,149.2863753750807,0.5971455015003228
2020-01-02T20:00:00,4230.415438,1725.1999999999998,0.407808647941115,250.0,1.0,101.95216198527875,148.04783801472126,148.04783801472126,0.5921913520588851
2020-01-02T21:00:00,3961.8085619999997,1868.7,0.4716785202404235,250.0,1.0,117.91963006010587,132.08036993989413,132.08036993989413,0.5283214797595766
2020-01-02T22:00:00,3654.622537,2127.5,0.5821394626834481,250.0,1.0,145.53486567086202,104.46513432913798,104.46513432913798,0.4178605373165519
2020-01-02T23:00:00,3408.8823896,2050.0,0.6013701165678961,250.0,1.0,150.342529141974,99.65747085802599,99.65747085802599,0.3986298834321039
2020-01-03T00:00:00,3268.1259231,2099.0,0.6422641138652887,250.0,1.0,160.56602846632217,89.43397153367783,89.43397153367783,0.35773588613471136
2020-01-03T01:00:00,3191.4661412,2333.5,0.7311686531390234,250.0,1.0,182.79216328475584,67.20783671524416,67.20783671524416,0.26883134686097665
2020-01-03T02:00:00,3165.8126418,2540.8,0.8025743426671537,250.0,1.0,200.64358566678843,49.356414333211575,49.356414333211575,0.1974256573328463
2020-01-03T03:00:00,3183.5876634,2533.6,0.7958317055714973,250.0,1.0,198.95792639287433,51.04207360712567,51.04207360712567,0.20416829442850268
2020-01-03T04:00:00,3283.288249,2380.6,0.7250657936369326,250.0,1.0,181.26644840923313,68.73355159076687,68.73355159076687,0.2749342063630675
2020-01-03T05:00:00,3532.1667270000003,2384.0,0.6749398270972388,250.0,1.0,168.7349567743097,81.2650432256903,81.2650432256903,0.32506017290276124
2020-01-03T06:00:00,3800.2321629999997,2562.0,0.6741693375852837,250.0,1.0,168.54233439632094,81.45766560367906,81.45766560367906,0.32583066241471625
2020-01-03T07:00:00,3831.668974,3357.9,0.8763544092105071,250.0,1.0,219.08860230262678,30.911397697373218,30.911397697373218,0.12364559078949287
2020-01-03T08:00:00,3925.012427,3712.6,0.9458823555464885,250.0,1.0,236.47058888662212,13.529411113377876,13.529411113377876,0.054117644453511506
2020-01-03T09:00:00,3978.075719,3847.1,0.9670756093519194,250.0,1.0,241.76890233797985,8.231097662020147,8.231097662020147,0.03292439064808059
2020-01-03T10:00:00,4040.035887,3860.8,0.9556350755257537,250.0,1.0,238.90876888143842,11.09123111856158,11.09123111856158,0.04436492447424632
2020-01-03T11:00:00,4076.101666,4061.4,0.9963932042906017,250.0,1.0,249.09830107265043,0.901698927349571,0.901698927349571,0.003606795709398284
2020-01-03T12:00:00,4075.642992,3780.6,0.9276082344358585,250.0,1.0,231.90205860896464,18.097941391035363,18.097941391035363,0.07239176556414145
2020-01-03T13:00:00,4081.6397549999997,3763.5,0.922055895645793,250.0,1.0,230.51397391144826,19.48602608855174,19.48602608855174,0.07794410435420696
2020-01-03T14:00:00,4069.301565,3329.3,0.818150227212271,250.0,1.0,204.53755680306776,45.46244319693224,45.46244319693224,0.18184977278772896
2020-01-03T15:00:00,4026.3967780000003,2638.6,0.6553253803542557,250.0,1.0,163.83134508856392,86.16865491143608,86.16865491143608,0.3446746196457443
2020-01-03T16:00:00,3976.3122710000002,1476.9,0.3714245510271696,250.0,1.0,92.85613775679239,157.1438622432076,157.1438622432076,0.6285754489728304
2020-01-03T17:00:00,4451.7999230000005,722.5,0.16229390639665545,250.0,1.0,40.57347659916386,209.42652340083615,209.42652340083615,0.8377060936033446
2020-01-03T18:00:00,4370.271818,759.2,0.17371917162521905,250.0,1.0,43.42979290630476,206.57020709369525,206.57020709369525,0.826280828374781
2020-01-03T19:00:00,4226.842913,956.4000000000001,0.22626816744443326,250.0,1.0,56.567041861108315,193.43295813889168,193.43295813889168,0.7737318325555667
2020-01-03T20:00:00,4071.2791100000004,1432.3999999999999,0.3518304594940924,250.0,1.0,87.9576148735231,162.04238512647692,162.04238512647692,0.6481695405059077
2020-01-03T21:00:00,3879.7062109999997,1584.5,0.40840721276975067,250.0,1.0,102.10180319243767,147.89819680756233,147.89819680756233,0.5915927872302493
2020-01-03T22:00:00,3640.051069,1583.7,0.4350763134856447,250.0,1.0,108.76907837141117,141.23092162858882,141.23092162858882,0.5649236865143553
2020-01-03T23:00:00,3424.957869,1249.5,0.364822005931659,250.0,1.0,91.20550148291474,158.79449851708526,158.79449851708526,0.6351779940683411
2020-01-04T00:00:00,3272.4273654,690.8000000000001,0.21109712236976153,250.0,1.0,52.774280592440384,197.2257194075596,197.2257194075596,0.7889028776302385
2020-01-04T01:00:00,3195.5481771,482.5,0.1509913083012489,250.0,1.0,37.74782707531222,212.25217292468778,212.25217292468778,0.8490086916987512
2020-01-04T02:00:00,3158.8034302,342.0,0.10826884532613865,250.0,1.0,27.06721133153466,222.93278866846535,222.93278866846535,0.8917311546738614
2020-01-04T03:00:00,3143.6632068,386.9,0.12307298032534265,250.0,1.0,30.768245081335664,219.23175491866434,219.23175491866434,0.8769270196746574
2020-01-04T04:00:00,3196.4919617,479.9,0.15013333546591284,250.0,1.0,37.53333386647821,212.46666613352178,212.46666613352178,0.8498666645340871
2020-01-04T05:00:00,3310.219552,478.6,0.14458255486734556,250.0,1.0,36.14563871683639,213.8543612831636,213.8543612831636,0.8554174451326544
2020-01-04T06:00:00,3433.20588,456.2,0.13287871917544308,250.0,1.0,33.21967979386077,216.78032020613924,216.78032020613924,0.867121280824557
2020-01-04T07:00:00,3457.2869480000004,1240.4,0.358778434841099,250.0,1.0,89.69460871027475,160.30539128972526,160.30539128972526,0.641221565158901
2020-01-04T08:00:00,3546.809656,1743.9,0.49168130492988604,250.0,1.0,122.92032623247151,127.07967376752849,127.07967376752849,0.508318695070114
2020-01-04T09:00:00,3622.9431280000003,2032.3999999999999,0.5609803765045466,250.0,1.0,140.24509412613665,109.75490587386335,109.75490587386335,0.4390196234954534
2020-01-04T10:00:00,3648.3555779999997,2154.3,0.5904852073604544,250.0,1.0,147.6213018401136,102.3786981598864,102.3786981598864,0.4095147926395456
2020-01-04T11:00:00,3623.661643,2376.8,0.655911129172719,250.0,1.0,163.97778229317976,86.02221770682024,86.02221770682024,0.34408887082728096
2020-01-04T12:00:00,3611.762465,2631.0,0.7284532206909682,250.0,1.0,182.11330517274206,67.88669482725794,67.88669482725794,0.27154677930903176
2020-01-04T13:00:00,3553.194234,2791.6,0.7856592733624255,250.0,1.0,196.41481834060636,53.58518165939364,53.58518165939364,0.21434072663757456
2020-01-04T14:00:00,3519.14075,3022.6,0.8589028443946153,250.0,1.0,214.72571109865382,35.27428890134618,35.27428890134618,0.14109715560538472
2020-01-04T15:00:00,3490.580605,2313.4,0.662755071945975,250.0,1.0,165.68876798649376,84.31123201350624,84.31123201350624,0.33724492805402495
2020-01-04T16:00:00,3642.5955080000003,951.9,0.26132465103781155,250.0,1.0,65.3311627594529,184.6688372405471,184.6688372405471,0.7386753489621884
2020-01-04T17:00:00,4071.928697,1239.5,0.3044012044987928,250.0,1.0,76.1003011246982,173.8996988753018,173.8996988753018,0.6955987955012072
2020-01-04T18:00:00,4093.322064,1729.9,0.42261517001414234,250.0,1.0,105.65379250353558,144.34620749646442,144.34620749646442,0.5773848299858577
2020-01-04T19:00:00,4008.5116070000004,2214.2000000000003,0.552374601119622,250.0,1.0,138.0936502799055,111.90634972009451,111.90634972009451,0.44762539888037806
2020-01-04T20:00:00,3893.378088,2552.8,0.655677394360473,250.0,1.0,163.91934859011826,86.08065140988174,86.08065140988174,0.34432260563952694
2020-01-04T21:00:00,3735.368891,2746.5,0.7352687459108573,250.0,1.0,183.81718647771433,66.18281352228567,66.18281352228567,0.26473125408914266
2020-01-04T22:00:00,3541.576155,2661.2999999999997,0.7514450864603812,250.0,1.0,187.8612716150953,62.13872838490471,62.13872838490471,0.24855491353961884
2020-01-04T23:00:00,3380.1986801,2537.3,0.750636350146417,250.0,1.0,187.65908753660426,62.34091246339574,62.34091246339574,0.24936364985358295
2020-01-05T00:00:00,3255.3121094,2521.2,0.7744879493182276,250.0,1.0,193.6219873295569,56.3780126704431,56.3780126704431,0.22551205068177238
2020-01-05T01:00:00,3186.2960402,2560.2,0.8035034936174039,250.0,1.0,200.87587340435098,49.12412659564902,49.12412659564902,0.19649650638259605
2020-01-05T02:00:00,3153.4409425999997,2499.2,0.7925310939672836,250.0,1.0,198.1327734918209,51.8672265081791,51.8672265081791,0.2074689060327164
2020-01-05T03:00:00,3155.5488093000004,2524.5,0.8000193159934083,250.0,1.0,200.00482899835205,49.99517100164795,49.99517100164795,0.19998068400659177
2020-01-05T04:00:00,3194.0201434,2518.4,0.7884734243783417,250.0,1.0,197.1183560945854,52.88164390541459,52.88164390541459,0.21152657562165836
2020-01-05T05:00:00,3276.675067,2516.0,0.7678515411366543,250.0,1.0,191.96288528416358,58.037114715836424,58.037114715836424,0.2321484588633457
2020-01-05T06:00:00,3376.6932500000003,2522.1,0.7469141592888249,250.0,1.0,186.72853982220622,63.271460177793784,63.271460177793784,0.2530858407111751
2020-01-05T07:00:00,3371.102046,3358.9,0.9963803985066313,250.0,1.0,249.09509962665783,0.9049003733421728,0.9049003733421728,0.003619601493368691
2020-01-05T08:00:00,3417.320537,3740.0,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-05T09:00:00,3459.828025,4170.599999999999,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-05T10:00:00,3466.8102870000002,4118.8,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-05T11:00:00,3461.0200170000003,3695.6,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-05T12:00:00,3442.8931350000003,3632.0,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-05T13:00:00,3425.809498,3261.6,0.9520669499877719,250.0,1.0,238.01673749694297,11.983262503057034,11.983262503057034,0.04793305001222813
2020-01-05T14:00:00,3418.08932,3082.5,0.9018196165804117,250.0,1.0,225.45490414510292,24.545095854897085,24.545095854897085,0.09818038341958833
2020-01-05T15:00:00,3413.028477,2269.4,0.6649226677401673,250.0,1.0,166.23066693504182,83.76933306495818,83.76933306495818,0.3350773322598327
2020-01-05T16:00:00,3583.970149,1088.9,0.3038250751903793,250.0,1.0,75.95626879759483,174.04373120240518,174.04373120240518,0.6961749248096207
2020-01-05T17:00:00,4035.42604,504.7,0.12506733985391044,250.0,1.0,31.26683496347761,218.7331650365224,218.7331650365224,0.8749326601460896
2020-01-05T18:00:00,4112.40431,526.3,0.12797866170896993,250.0,1.0,31.994665427242484,218.0053345727575,218.0053345727575,0.87202133829103
2020-01-05T19:00:00,4057.14147,661.3000000000001,0.1629965346019842,250.0,1.0,40.749133650496056,209.25086634950395,209.25086634950395,0.8370034653980158
2020-01-05T20:00:00,3913.567885,990.3000000000001,0.2530427551277803,250.0,1.0,63.26068878194507,186.73931121805492,186.73931121805492,0.7469572448722197
2020-01-05T21:00:00,3707.9146760000003,1083.8,0.29229367304891024,250.0,1.0,73.07341826222756,176.92658173777244,176.92658173777244,0.7077063269510897
2020-01-05T22:00:00,3469.8012929,1325.0,0.3818662477045156,250.0,1.0,95.4665619261289,154.53343807387108,154.53343807387108,0.6181337522954843
2020-01-05T23:00:00,3302.1492984,1613.6,0.48865143704490954,250.0,1.0,122.16285926122738,127.83714073877262,127.83714073877262,0.5113485629550905
2020-01-06T00:00:00,3193.4867471,2147.5,0.6724624744255292,250.0,1.0,168.1156186063823,81.8843813936177,81.8843813936177,0.3275375255744708
2020-01-06T01:00:00,3155.725151,2177.2,0.6899206666683501,250.0,1.0,172.4801666670875,77.5198333329125,77.5198333329125,0.31007933333165
2020-01-06T02:00:00,3138.784901,2199.5,0.700748878745801,250.0,1.0,175.18721968645028,74.81278031354972,74.81278031354972,0.2992511212541989
2020-01-06T03:00:00,3183.0618369999997,2438.2,0.7659920305846072,250.0,1.0,191.4980076461518,58.50199235384821,58.50199235384821,0.23400796941539284
2020-01-06T04:00:00,3340.382751,2406.7000000000003,0.7204862973500609,250.0,1.0,180.12157433751523,69.87842566248477,69.87842566248477,0.2795137026499391
2020-01-06T05:00:00,3641.79243,2414.1,0.6628878626122028,250.0,1.0,165.7219656530507,84.27803434694931,84.27803434694931,0.3371121373877973
2020-01-06T06:00:00,3950.780885,2455.7000000000003,0.6215733222066554,250.0,1.0,155.39333055166384,94.60666944833616,94.60666944833616,0.37842667779334466
2020-01-06T07:00:00,3953.021386,3437.8,0.8696639011808271,250.0,1.0,217.41597529520678,32.58402470479322,32.58402470479322,0.13033609881917288
2020-01-06T08:00:00,3963.477337,4073.1,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-06T09:00:00,3996.329833,4529.0,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-06T10:00:00,4031.080681,4642.7,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-06T11:00:00,4038.4108889999998,4587.4,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-06T12:00:00,3988.946783,4443.5,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-06T13:00:00,3951.635659,4201.4,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-06T14:00:00,3950.668364,3840.0,0.9719874325548424,250.0,1.0,242.99685813871062,7.003141861289379,7.003141861289379,0.028012567445157514
2020-01-06T15:00:00,3922.328512,3269.0,0.8334335051229895,250.0,1.0,208.3583762807474,41.64162371925261,41.64162371925261,0.16656649487701042
2020-01-06T16:00:00,4049.022667,2429.4,0.5999966411153707,250.0,1.0,149.99916027884265,100.00083972115735,100.00083972115735,0.4000033588846294
2020-01-06T17:00:00,4538.265467,2444.4,0.5386198797259562,250.0,1.0,134.65496993148903,115.34503006851097,115.34503006851097,0.46138012027404385
2020-01-06T18:00:00,4567.711475,2435.7,0.5332429627683521,250.0,1.0,133.31074069208805,116.68925930791195,116.68925930791195,0.4667570372316478
2020-01-06T19:00:00,4453.330782,2350.2,0.5277398233024406,250.0,1.0,131.93495582561016,118.06504417438984,118.06504417438984,0.4722601766975594
2020-01-06T20:00:00,4297.002734,2366.5,0.5507327191754121,250.0,1.0,137.68317979385301,112.31682020614699,112.31682020614699,0.44926728082458794
2020-01-06T21:00:00,4029.8699380000003,2445.8,0.6069178503596658,250.0,1.0,151.72946258991647,98.27053741008353,98.27053741008353,0.3930821496403341
2020-01-06T22:00:00,3694.590594,2418.2,0.654524483423724,250.0,1.0,163.63112085593102,86.36887914406898,86.36887914406898,0.34547551657627595
2020-01-06T23:00:00,3473.046155,2434.5,0.7009696650576186,250.0,1.0,175.24241626440465,74.75758373559535,74.75758373559535,0.2990303349423814
2020-01-07T00:00:00,3299.158833,2436.6,0.7385518925696415,250.0,1.0,184.63797314241037,65.36202685758963,65.36202685758963,0.2614481074303585
2020-01-07T01:00:00,3241.935289,2630.3,0.8113363671769452,250.0,1.0,202.83409179423631,47.165908205763685,47.165908205763685,0.18866363282305473
2020-01-07T02:00:00,3228.312006,2668.1,0.8264690634118342,250.0,1.0,206.61726585295855,43.38273414704145,43.38273414704145,0.1735309365881658
2020-01-07T03:00:00,3274.191252,2681.4,0.8189503280732606,250.0,1.0,204.73758201831515,45.26241798168485,45.26241798168485,0.1810496719267394
2020-01-07T04:00:00,3435.388889,2682.9,0.7809596196199377,250.0,1.0,195.2399049049844,54.7600950950156,54.7600950950156,0.2190403803800624
2020-01-07T05:00:00,3742.992694,2651.3,0.7083369423215872,250.0,1.0,177.08423558039678,72.91576441960322,72.91576441960322,0.2916630576784129
2020-01-07T06:00:00,4059.68775,2795.5,0.6885997574567158,250.0,1.0,172.14993936417895,77.85006063582105,77.85006063582105,0.3114002425432842
2020-01-07T07:00:00,4050.485765,3684.5,0.9096439819237335,250.0,1.0,227.4109954809334,22.589004519066606,22.589004519066606,0.09035601807626642
2020-01-07T08:00:00,4007.427948,4221.4,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-07T09:00:00,3990.084221,4461.6,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-07T10:00:00,3899.735103,4564.4,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-07T11:00:00,4006.9002379999997,4612.0,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-07T12:00:00,3994.424925,4584.3,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-07T13:00:00,3958.4999970000003,4480.9,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-07T14:00:00,3942.603749,4240.1,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-07T15:00:00,3924.6167440000004,3700.9,0.9429965373454564,250.0,1.0,235.7491343363641,14.250865663635892,14.250865663635892,0.05700346265454357
2020-01-07T16:00:00,4061.011021,2852.6,0.7024359168810047,250.0,1.0,175.60897922025117,74.39102077974883,74.39102077974883,0.2975640831189953
2020-01-07T17:00:00,4523.456821,2846.8,0.6293416987609619,250.0,1.0,157.33542469024047,92.66457530975953,92.66457530975953,0.3706583012390381
2020-01-07T18:00:00,4553.090858,2904.7,0.6379622306232484,250.0,1.0,159.4905576558121,90.5094423441879,90.5094423441879,0.36203776937675164
2020-01-07T19:00:00,4456.422947,2796.1,0.6274314698703125,250.0,1.0,156.85786746757813,93.14213253242187,93.14213253242187,0.3725685301296875
2020-01-07T20:00:00,4309.447496,2732.2,0.6340023872053226,250.0,1.0,158.50059680133066,91.49940319866934,91.49940319866934,0.36599761279467735
2020-01-07T21:00:00,4037.506944,2643.3,0.6546861805223931,250.0,1.0,163.67154513059828,86.32845486940172,86.32845486940172,0.3453138194776069
2020-01-07T22:00:00,3705.4086450000004,2687.7,0.7253450988804501,250.0,1.0,181.33627472011253,68.66372527988747,68.66372527988747,0.2746549011195499
2020-01-07T23:00:00,3481.846351,2548.4,0.731910527662454,250.0,1.0,182.9776319156135,67.0223680843865,67.0223680843865,0.268089472337546
2020-01-08T00:00:00,3344.091702,2095.5,0.6266275529306642,250.0,1.0,156.65688823266603,93.34311176733397,93.34311176733397,0.37337244706933587
2020-01-08T01:00:00,3293.802065,2378.0,0.7219620223293534,250.0,1.0,180.49050558233833,69.50949441766167,69.50949441766167,0.2780379776706467
2020-01-08T02:00:00,3286.201899,2355.2,0.7166936397659235,250.0,1.0,179.17340994148088,70.82659005851912,70.82659005851912,0.28330636023407646
2020-01-08T03:00:00,3347.7449,2053.2,0.6133083796199644,250.0,1.0,153.3270949049911,96.6729050950089,96.6729050950089,0.38669162038003563
2020-01-08T04:00:00,3512.968312,1385.4,0.3943673489076437,250.0,1.0,98.59183722691093,151.4081627730891,151.4081627730891,0.6056326510923563
2020-01-08T05:00:00,3859.0495650000003,1345.4,0.3486350660541464,250.0,1.0,87.1587665135366,162.8412334864634,162.8412334864634,0.6513649339458536
2020-01-08T06:00:00,4218.307615,1511.0,0.3582005244536914,250.0,1.0,89.55013111342285,160.44986888657715,160.44986888657715,0.6417994755463086
2020-01-08T07:00:00,4193.79171,2925.8,0.6976502893606988,250.0,1.0,174.4125723401747,75.5874276598253,75.5874276598253,0.30234971063930116
2020-01-08T08:00:00,4124.030374,3881.1,0.9410939416131469,250.0,1.0,235.2734854032867,14.726514596713287,14.726514596713287,0.058906058386853144
2020-01-08T09:00:00,4100.296515,4337.2,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-08T10:00:00,4077.594969,4577.6,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-08T11:00:00,4047.163516,4710.5,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-08T12:00:00,3989.5911770000002,4735.0,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-08T13:00:00,3958.501156,4568.2,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-08T14:00:00,3918.8280090000003,4251.1,1.0,250.0,1.0,250.0,0.0,0.0,0.0
2020-01-08T15:00:00,3933.8569070000003,3764.7,0.9569997305445964,250.0,1.0,239.2499326361491,10.750067363850889,10.750067363850889,0.043000269455403556
2020-01-08T16:00:00,4112.781897,2807.5,0.6826279803575006,250.0,1.0,170.65699508937516,79.34300491062484,79.34300491062484,0.3173720196424994
2020-01-08T17:00:00,4576.692413,2854.8,0.6237692513246029,250.0,1.0,155.94231283115073,94.05768716884927,94.05768716884927,0.3762307486753971
2020-01-08T18:00:00,4602.047006,2771.4,0.6022102765110262,250.0,1.0,150.55256912775656,99.44743087224344,99.44743087224344,0.3977897234889738
2020-01-08T19:00:00,4503.927729999999,2712.9,0.6023409261054019,250.0,1.0,150.58523152635047,99.41476847364953,99.41476847364953,0.39765907389459815
2020-01-08T20:00:00,4356.6486110000005,2706.8,0.621303263514451,250.0,1.0,155.32581587861276,94.67418412138724,94.67418412138724,0.37869673648554897
2020-01-08T21:00:00,4068.0922050000004,2698.4,0.6633084659889118,250.0,1.0,165.82711649722796,84.17288350277204,84.17288350277204,0.33669153401108814
2020-01-08T22:00:00,3749.6006570000004,2655.7,0.7082620905354721,250.0,1.0,177.06552263386803,72.93447736613197,72.93447736613197,0.2917379094645279
